"time","park","label","value"
2025-01-01 20:00:00,lyckås,ws_meteomatics_replan,6.7
2025-01-01 20:00:00,lyckås,ws_arome_dayahead,8.928077
2025-01-01 20:00:00,lyckås,ws_meteomatics_dayahead,9.8
2025-01-01 21:00:00,lyckås,ws_arome_replan,4.546617
2025-01-01 21:00:00,lyckås,ws_meteomatics_replan,7.5
2025-01-01 21:00:00,lyckås,ws_arome_dayahead,7.2681394
2025-01-01 21:00:00,lyckås,ws_meteomatics_dayahead,8.8
2025-01-01 22:00:00,lyckås,ws_arome_replan,7.0756783
2025-01-01 22:00:00,lyckås,ws_meteomatics_replan,7.1
2025-01-01 22:00:00,lyckås,ws_arome_dayahead,6.1043935
2025-01-01 22:00:00,lyckås,ws_meteomatics_dayahead,8.5
2025-01-01 23:00:00,lyckås,ws_arome_replan,6.0206523
2025-01-01 23:00:00,lyckås,ws_meteomatics_replan,7.7
2025-01-01 23:00:00,lyckås,ws_arome_dayahead,5.794904
2025-01-01 23:00:00,lyckås,ws_meteomatics_dayahead,7.6
2025-01-02 00:00:00,lyckås,ws_arome_replan,5.9947886
2025-01-02 00:00:00,lyckås,ws_meteomatics_replan,7.9
2025-01-02 00:00:00,lyckås,ws_arome_dayahead,7.4518704
2025-01-02 00:00:00,lyckås,ws_meteomatics_dayahead,7.8
2025-01-02 01:00:00,lyckås,ws_arome_replan,5.779196
2025-01-02 01:00:00,lyckås,ws_meteomatics_replan,7.8
2025-01-02 01:00:00,lyckås,ws_arome_dayahead,8.54063
2025-01-02 01:00:00,lyckås,ws_meteomatics_dayahead,8.0
2025-01-02 02:00:00,lyckås,ws_arome_replan,4.4860563
2025-01-02 02:00:00,lyckås,ws_meteomatics_replan,7.4
2025-01-02 02:00:00,lyckås,ws_arome_dayahead,8.149394
2025-01-02 02:00:00,lyckås,ws_meteomatics_dayahead,7.8
2025-01-02 03:00:00,lyckås,ws_arome_replan,6.732373
2025-01-02 03:00:00,lyckås,ws_meteomatics_replan,7.3
2025-01-02 03:00:00,lyckås,ws_arome_dayahead,8.750921
2025-01-02 03:00:00,lyckås,ws_meteomatics_dayahead,7.4
2025-01-02 04:00:00,lyckås,ws_arome_replan,6.807809
2025-01-02 04:00:00,lyckås,ws_meteomatics_replan,7.4
2025-01-02 04:00:00,lyckås,ws_arome_dayahead,8.102015
2025-01-02 04:00:00,lyckås,ws_meteomatics_dayahead,7.0
2025-01-02 05:00:00,lyckås,ws_arome_replan,5.980184
2025-01-02 05:00:00,lyckås,ws_meteomatics_replan,7.6
2025-01-02 05:00:00,lyckås,ws_arome_dayahead,8.01542
2025-01-02 05:00:00,lyckås,ws_meteomatics_dayahead,7.3
2025-01-02 06:00:00,lyckås,ws_arome_replan,6.4877524
2025-01-02 06:00:00,lyckås,ws_meteomatics_replan,7.6
