"time","area","value"
"2025-01-19 21:00:00.000 +0000",NO3,9.49
"2025-01-19 21:00:00.000 +0000",SE2,22.0
"2025-01-19 21:00:00.000 +0000",SE3,42.0
"2025-01-19 22:00:00.000 +0000",NO3,8.61
"2025-01-19 22:00:00.000 +0000",SE2,15.0
"2025-01-19 22:00:00.000 +0000",SE3,39.5
"2025-01-19 23:00:00.000 +0000",SE2,9.45
"2025-01-19 23:00:00.000 +0000",NO3,13.68
"2025-01-19 23:00:00.000 +0000",SE3,32.87
"2025-01-20 00:00:00.000 +0000",NO3,7.52
"2025-01-20 00:00:00.000 +0000",SE2,10.31
"2025-01-20 00:00:00.000 +0000",SE3,31.69
"2025-01-20 01:00:00.000 +0000",NO3,6.11
"2025-01-20 01:00:00.000 +0000",SE2,13.15
"2025-01-20 01:00:00.000 +0000",SE3,32.61
"2025-01-20 02:00:00.000 +0000",NO3,4.72
"2025-01-20 02:00:00.000 +0000",SE2,0.5
"2025-01-20 02:00:00.000 +0000",SE3,0.5
"2025-01-20 03:00:00.000 +0000",NO3,4.77
"2025-01-20 03:00:00.000 +0000",SE2,0.5
"2025-01-20 03:00:00.000 +0000",SE3,0.5
"2025-01-20 04:00:00.000 +0000",NO3,6.99
"2025-01-20 04:00:00.000 +0000",SE2,0.0
"2025-01-20 04:00:00.000 +0000",SE3,0.0
"2025-01-20 05:00:00.000 +0000",NO3,7.4
"2025-01-20 05:00:00.000 +0000",SE2,0.0
"2025-01-20 05:00:00.000 +0000",SE3,0.0
"2025-01-20 06:00:00.000 +0000",NO3,5.82
"2025-01-20 06:00:00.000 +0000",SE2,28.35
"2025-01-20 06:00:00.000 +0000",SE3,244.78
"2025-01-20 07:00:00.000 +0000",SE2,0.0
"2025-01-20 07:00:00.000 +0000",SE3,430.0
"2025-01-20 07:00:00.000 +0000",NO3,4.0
"2025-01-20 08:00:00.000 +0000",NO3,6.0
"2025-01-20 08:00:00.000 +0000",SE2,0.0
"2025-01-20 08:00:00.000 +0000",SE3,277.38
"2025-01-20 09:00:00.000 +0000",NO3,9.5
"2025-01-20 09:00:00.000 +0000",SE2,0.0
"2025-01-20 09:00:00.000 +0000",SE3,228.59
"2025-01-20 10:00:00.000 +0000",NO3,12.19
"2025-01-20 10:00:00.000 +0000",SE2,0.0
"2025-01-20 10:00:00.000 +0000",SE3,96.24
"2025-01-20 11:00:00.000 +0000",NO3,10.01
"2025-01-20 11:00:00.000 +0000",SE2,0.0
"2025-01-20 11:00:00.000 +0000",SE3,96.24
"2025-01-20 12:00:00.000 +0000",NO3,8.35
"2025-01-20 12:00:00.000 +0000",SE2,0.0
"2025-01-20 12:00:00.000 +0000",SE3,100.0
"2025-01-20 13:00:00.000 +0000",NO3,8.32
"2025-01-20 13:00:00.000 +0000",SE2,0.0
"2025-01-20 13:00:00.000 +0000",SE3,100.0
"2025-01-20 14:00:00.000 +0000",NO3,8.03
"2025-01-20 14:00:00.000 +0000",SE2,0.0
"2025-01-20 14:00:00.000 +0000",SE3,100.0
"2025-01-20 15:00:00.000 +0000",NO3,8.13
"2025-01-20 15:00:00.000 +0000",SE2,0.5
"2025-01-20 15:00:00.000 +0000",SE3,100.5
"2025-01-20 16:00:00.000 +0000",NO3,7.99
"2025-01-20 16:00:00.000 +0000",SE2,4.35
"2025-01-20 16:00:00.000 +0000",SE3,325.03
"2025-01-20 17:00:00.000 +0000",NO3,8.08
"2025-01-20 17:00:00.000 +0000",SE2,2.5
"2025-01-20 17:00:00.000 +0000",SE3,195.0
"2025-01-20 18:00:00.000 +0000",NO3,8.28
"2025-01-20 18:00:00.000 +0000",SE2,2.5
"2025-01-20 18:00:00.000 +0000",SE3,129.5
"2025-01-20 19:00:00.000 +0000",NO3,8.48
"2025-01-20 19:00:00.000 +0000",SE2,2.5
"2025-01-20 19:00:00.000 +0000",SE3,104.66
"2025-01-20 20:00:00.000 +0000",NO3,9.5
"2025-01-20 20:00:00.000 +0000",SE2,2.5
"2025-01-20 20:00:00.000 +0000",SE3,95.2
"2025-01-20 21:00:00.000 +0000",NO3,8.8
"2025-01-20 21:00:00.000 +0000",SE2,8.34
"2025-01-20 21:00:00.000 +0000",SE3,52.04
"2025-01-20 22:00:00.000 +0000",NO3,6.93
"2025-01-20 22:00:00.000 +0000",SE2,9.54
"2025-01-20 22:00:00.000 +0000",SE3,41.0
"2025-01-20 23:00:00.000 +0000",NO3,6.91
"2025-01-20 23:00:00.000 +0000",SE2,9.3
"2025-01-20 23:00:00.000 +0000",SE3,40.0
"2025-01-21 00:00:00.000 +0000",NO3,6.67
"2025-01-21 00:00:00.000 +0000",SE2,9.38
"2025-01-21 00:00:00.000 +0000",SE3,41.5
"2025-01-21 01:00:00.000 +0000",NO3,6.79
"2025-01-21 01:00:00.000 +0000",SE2,12.0
"2025-01-21 01:00:00.000 +0000",SE3,41.5
"2025-01-21 02:00:00.000 +0000",NO3,6.66
"2025-01-21 02:00:00.000 +0000",SE2,15.0
"2025-01-21 02:00:00.000 +0000",SE3,43.0
"2025-01-21 03:00:00.000 +0000",NO3,6.9
"2025-01-21 03:00:00.000 +0000",SE2,15.0
"2025-01-21 03:00:00.000 +0000",SE3,43.0
"2025-01-21 04:00:00.000 +0000",NO3,8.02
"2025-01-21 04:00:00.000 +0000",SE2,19.5
"2025-01-21 04:00:00.000 +0000",SE3,45.0
"2025-01-21 05:00:00.000 +0000",NO3,8.49
"2025-01-21 05:00:00.000 +0000",SE2,24.5
"2025-01-21 05:00:00.000 +0000",SE3,57.0
"2025-01-21 06:00:00.000 +0000",NO3,10.52
"2025-01-21 06:00:00.000 +0000",SE2,24.5
"2025-01-21 06:00:00.000 +0000",SE3,120.0
"2025-01-21 07:00:00.000 +0000",NO3,9.29
"2025-01-21 07:00:00.000 +0000",SE2,24.5
"2025-01-21 07:00:00.000 +0000",SE3,193.0
"2025-01-21 08:00:00.000 +0000",NO3,10.59
"2025-01-21 08:00:00.000 +0000",SE2,20.0
"2025-01-21 08:00:00.000 +0000",SE3,203.0
"2025-01-21 09:00:00.000 +0000",NO3,11.34
"2025-01-21 09:00:00.000 +0000",SE2,20.0
"2025-01-21 09:00:00.000 +0000",SE3,157.0
"2025-01-21 10:00:00.000 +0000",NO3,10.2
"2025-01-21 10:00:00.000 +0000",SE2,20.0
"2025-01-21 10:00:00.000 +0000",SE3,130.0
"2025-01-21 11:00:00.000 +0000",SE2,20.0
"2025-01-21 11:00:00.000 +0000",SE3,120.0
"2025-01-21 11:00:00.000 +0000",NO3,9.5
"2025-01-21 12:00:00.000 +0000",NO3,10.58
"2025-01-21 12:00:00.000 +0000",SE2,23.74
"2025-01-21 12:00:00.000 +0000",SE3,139.0
"2025-01-21 13:00:00.000 +0000",NO3,10.06
"2025-01-21 13:00:00.000 +0000",SE2,29.0
"2025-01-21 13:00:00.000 +0000",SE3,147.0
"2025-01-21 14:00:00.000 +0000",NO3,10.06
"2025-01-21 14:00:00.000 +0000",SE2,29.0
"2025-01-21 14:00:00.000 +0000",SE3,167.0
"2025-01-21 15:00:00.000 +0000",NO3,10.08
"2025-01-21 15:00:00.000 +0000",SE2,29.0
"2025-01-21 15:00:00.000 +0000",SE3,192.0
"2025-01-21 16:00:00.000 +0000",NO3,8.82
"2025-01-21 16:00:00.000 +0000",SE2,20.0
"2025-01-21 16:00:00.000 +0000",SE3,222.0
"2025-01-21 17:00:00.000 +0000",NO3,8.72
"2025-01-21 17:00:00.000 +0000",SE2,20.0
"2025-01-21 17:00:00.000 +0000",SE3,222.0
"2025-01-21 18:00:00.000 +0000",NO3,8.69
"2025-01-21 18:00:00.000 +0000",SE2,20.74
"2025-01-21 18:00:00.000 +0000",SE3,190.0
"2025-01-21 19:00:00.000 +0000",SE3,150.0
"2025-01-21 19:00:00.000 +0000",NO3,8.67
"2025-01-21 19:00:00.000 +0000",SE2,23.0
"2025-01-21 20:00:00.000 +0000",SE2,75.0
"2025-01-21 20:00:00.000 +0000",NO3,12.0
"2025-01-21 20:00:00.000 +0000",SE3,143.0
"2025-01-21 21:00:00.000 +0000",NO3,6.67
"2025-01-21 21:00:00.000 +0000",SE2,97.0
"2025-01-21 21:00:00.000 +0000",SE3,97.0
"2025-01-21 22:00:00.000 +0000",NO3,6.99
"2025-01-21 22:00:00.000 +0000",SE2,50.0
"2025-01-21 22:00:00.000 +0000",SE3,50.0
"2025-01-21 23:00:00.000 +0000",NO3,33.43
"2025-01-21 23:00:00.000 +0000",SE2,42.0
"2025-01-21 23:00:00.000 +0000",SE3,42.0
"2025-01-22 00:00:00.000 +0000",NO3,35.78
"2025-01-22 00:00:00.000 +0000",SE2,29.82
"2025-01-22 00:00:00.000 +0000",SE3,31.53
"2025-01-22 01:00:00.000 +0000",NO3,28.0
"2025-01-22 01:00:00.000 +0000",SE2,50.0
"2025-01-22 01:00:00.000 +0000",SE3,50.0
"2025-01-22 02:00:00.000 +0000",NO3,27.14
"2025-01-22 02:00:00.000 +0000",SE2,50.0
"2025-01-22 02:00:00.000 +0000",SE3,50.0
"2025-01-22 03:00:00.000 +0000",NO3,30.17
"2025-01-22 03:00:00.000 +0000",SE2,46.0
"2025-01-22 03:00:00.000 +0000",SE3,46.0
"2025-01-22 04:00:00.000 +0000",NO3,45.76
"2025-01-22 04:00:00.000 +0000",SE2,40.0
"2025-01-22 04:00:00.000 +0000",SE3,40.0
"2025-01-22 05:00:00.000 +0000",NO3,69.07
"2025-01-22 05:00:00.000 +0000",SE2,75.0
"2025-01-22 05:00:00.000 +0000",SE3,75.0
"2025-01-22 06:00:00.000 +0000",NO3,109.85
"2025-01-22 06:00:00.000 +0000",SE2,137.75
"2025-01-22 06:00:00.000 +0000",SE3,150.3
"2025-01-22 07:00:00.000 +0000",NO3,67.88
"2025-01-22 07:00:00.000 +0000",SE2,184.0
"2025-01-22 07:00:00.000 +0000",SE3,184.0
"2025-01-22 08:00:00.000 +0000",NO3,210.27
"2025-01-22 08:00:00.000 +0000",SE2,198.5
"2025-01-22 08:00:00.000 +0000",SE3,198.5
"2025-01-22 09:00:00.000 +0000",NO3,101.0
"2025-01-22 09:00:00.000 +0000",SE2,176.0
"2025-01-22 09:00:00.000 +0000",SE3,176.0
"2025-01-22 10:00:00.000 +0000",NO3,100.0
"2025-01-22 10:00:00.000 +0000",SE2,100.0
"2025-01-22 10:00:00.000 +0000",SE3,100.0
"2025-01-22 11:00:00.000 +0000",NO3,162.0
"2025-01-22 11:00:00.000 +0000",SE2,162.0
"2025-01-22 11:00:00.000 +0000",SE3,162.0
"2025-01-22 12:00:00.000 +0000",NO3,166.61
"2025-01-22 12:00:00.000 +0000",SE2,166.61
"2025-01-22 12:00:00.000 +0000",SE3,166.61
"2025-01-22 13:00:00.000 +0000",NO3,93.0
"2025-01-22 13:00:00.000 +0000",SE2,93.0
"2025-01-22 13:00:00.000 +0000",SE3,93.0
"2025-01-22 14:00:00.000 +0000",NO3,92.0
"2025-01-22 14:00:00.000 +0000",SE2,92.0
"2025-01-22 14:00:00.000 +0000",SE3,92.0
"2025-01-22 15:00:00.000 +0000",NO3,111.0
"2025-01-22 15:00:00.000 +0000",SE2,111.0
"2025-01-22 15:00:00.000 +0000",SE3,111.0
"2025-01-22 16:00:00.000 +0000",SE2,121.0
"2025-01-22 16:00:00.000 +0000",SE3,121.0
"2025-01-22 16:00:00.000 +0000",NO3,121.0
"2025-01-22 17:00:00.000 +0000",NO3,176.0
"2025-01-22 17:00:00.000 +0000",SE2,176.0
"2025-01-22 17:00:00.000 +0000",SE3,176.0
"2025-01-22 18:00:00.000 +0000",NO3,162.23
"2025-01-22 18:00:00.000 +0000",SE2,162.23
"2025-01-22 18:00:00.000 +0000",SE3,162.23
"2025-01-22 19:00:00.000 +0000",NO3,130.5
"2025-01-22 19:00:00.000 +0000",SE2,130.5
"2025-01-22 19:00:00.000 +0000",SE3,130.5
"2025-01-22 20:00:00.000 +0000",NO3,124.0
"2025-01-22 20:00:00.000 +0000",SE2,124.0
"2025-01-22 20:00:00.000 +0000",SE3,124.0
"2025-01-22 21:00:00.000 +0000",NO3,71.0
"2025-01-22 21:00:00.000 +0000",SE2,71.0
"2025-01-22 21:00:00.000 +0000",SE3,71.0
"2025-01-22 22:00:00.000 +0000",NO3,40.0
"2025-01-22 22:00:00.000 +0000",SE2,40.0
"2025-01-22 22:00:00.000 +0000",SE3,40.0
"2025-01-22 23:00:00.000 +0000",NO3,49.46
"2025-01-22 23:00:00.000 +0000",SE2,49.46
"2025-01-22 23:00:00.000 +0000",SE3,49.46
"2025-01-23 00:00:00.000 +0000",NO3,34.5
"2025-01-23 00:00:00.000 +0000",SE2,34.5
"2025-01-23 00:00:00.000 +0000",SE3,34.5
"2025-01-23 01:00:00.000 +0000",NO3,37.86
"2025-01-23 01:00:00.000 +0000",SE2,37.86
"2025-01-23 01:00:00.000 +0000",SE3,37.86
"2025-01-23 02:00:00.000 +0000",NO3,37.86
"2025-01-23 02:00:00.000 +0000",SE2,37.86
"2025-01-23 02:00:00.000 +0000",SE3,37.86
"2025-01-23 03:00:00.000 +0000",NO3,37.83
"2025-01-23 03:00:00.000 +0000",SE2,37.83
"2025-01-23 03:00:00.000 +0000",SE3,37.83
"2025-01-23 04:00:00.000 +0000",NO3,33.0
"2025-01-23 04:00:00.000 +0000",SE2,33.0
"2025-01-23 04:00:00.000 +0000",SE3,33.0
"2025-01-23 05:00:00.000 +0000",SE2,52.0
"2025-01-23 05:00:00.000 +0000",SE3,52.0
"2025-01-23 05:00:00.000 +0000",NO3,52.0
"2025-01-23 06:00:00.000 +0000",NO3,133.72
"2025-01-23 06:00:00.000 +0000",SE2,133.72
"2025-01-23 06:00:00.000 +0000",SE3,133.72
"2025-01-23 07:00:00.000 +0000",NO3,88.0
"2025-01-23 07:00:00.000 +0000",SE2,88.0
"2025-01-23 07:00:00.000 +0000",SE3,88.0
"2025-01-23 08:00:00.000 +0000",NO3,88.0
"2025-01-23 08:00:00.000 +0000",SE2,88.0
"2025-01-23 08:00:00.000 +0000",SE3,88.0
"2025-01-23 09:00:00.000 +0000",NO3,138.68
"2025-01-23 09:00:00.000 +0000",SE2,113.29
"2025-01-23 09:00:00.000 +0000",SE3,115.86
"2025-01-23 10:00:00.000 +0000",NO3,100.46
"2025-01-23 10:00:00.000 +0000",SE2,109.86
"2025-01-23 10:00:00.000 +0000",SE3,110.0
"2025-01-23 11:00:00.000 +0000",NO3,44.0
"2025-01-23 11:00:00.000 +0000",SE2,44.0
"2025-01-23 11:00:00.000 +0000",SE3,52.0
"2025-01-23 12:00:00.000 +0000",NO3,33.45
"2025-01-23 12:00:00.000 +0000",SE2,33.45
"2025-01-23 12:00:00.000 +0000",SE3,84.51
"2025-01-23 13:00:00.000 +0000",NO3,25.0
"2025-01-23 13:00:00.000 +0000",SE2,25.0
"2025-01-23 13:00:00.000 +0000",SE3,73.06
"2025-01-23 14:00:00.000 +0000",NO3,39.03
"2025-01-23 14:00:00.000 +0000",SE2,33.09
"2025-01-23 14:00:00.000 +0000",SE3,65.18
"2025-01-23 15:00:00.000 +0000",NO3,63.96
"2025-01-23 15:00:00.000 +0000",SE2,32.35
"2025-01-23 15:00:00.000 +0000",SE3,83.22
"2025-01-23 16:00:00.000 +0000",NO3,62.31
"2025-01-23 16:00:00.000 +0000",SE2,28.09
"2025-01-23 16:00:00.000 +0000",SE3,89.23
"2025-01-23 17:00:00.000 +0000",NO3,45.34
"2025-01-23 17:00:00.000 +0000",SE2,23.9
"2025-01-23 17:00:00.000 +0000",SE3,81.3
"2025-01-23 18:00:00.000 +0000",NO3,34.5
"2025-01-23 18:00:00.000 +0000",SE2,34.04
"2025-01-23 18:00:00.000 +0000",SE3,68.46
"2025-01-23 19:00:00.000 +0000",NO3,40.33
"2025-01-23 19:00:00.000 +0000",SE2,40.33
"2025-01-23 19:00:00.000 +0000",SE3,53.93
"2025-01-23 20:00:00.000 +0000",NO3,40.39
"2025-01-23 20:00:00.000 +0000",SE2,40.39
"2025-01-23 20:00:00.000 +0000",SE3,44.0
"2025-01-23 21:00:00.000 +0000",NO3,40.39
"2025-01-23 21:00:00.000 +0000",SE2,40.39
"2025-01-23 21:00:00.000 +0000",SE3,44.0
"2025-01-23 22:00:00.000 +0000",NO3,18.96
"2025-01-23 22:00:00.000 +0000",SE2,21.6
"2025-01-23 22:00:00.000 +0000",SE3,42.5
"2025-01-23 23:00:00.000 +0000",NO3,37.5
"2025-01-23 23:00:00.000 +0000",SE2,43.5
"2025-01-23 23:00:00.000 +0000",SE3,43.5
"2025-01-24 00:00:00.000 +0000",NO3,7.88
"2025-01-24 00:00:00.000 +0000",SE2,39.0
"2025-01-24 00:00:00.000 +0000",SE3,39.0
"2025-01-24 01:00:00.000 +0000",NO3,8.01
"2025-01-24 01:00:00.000 +0000",SE2,20.5
"2025-01-24 01:00:00.000 +0000",SE3,23.61
"2025-01-24 02:00:00.000 +0000",NO3,8.03
"2025-01-24 02:00:00.000 +0000",SE2,20.45
"2025-01-24 02:00:00.000 +0000",SE3,23.54
"2025-01-24 03:00:00.000 +0000",NO3,8.06
"2025-01-24 03:00:00.000 +0000",SE2,20.33
"2025-01-24 03:00:00.000 +0000",SE3,23.42
"2025-01-24 04:00:00.000 +0000",NO3,11.01
"2025-01-24 04:00:00.000 +0000",SE2,21.69
"2025-01-24 04:00:00.000 +0000",SE3,24.71
"2025-01-24 05:00:00.000 +0000",NO3,13.15
"2025-01-24 05:00:00.000 +0000",SE2,23.42
"2025-01-24 05:00:00.000 +0000",SE3,27.99
"2025-01-24 06:00:00.000 +0000",NO3,11.77
"2025-01-24 06:00:00.000 +0000",SE2,27.55
"2025-01-24 06:00:00.000 +0000",SE3,56.67
"2025-01-24 07:00:00.000 +0000",NO3,23.09
"2025-01-24 07:00:00.000 +0000",SE2,29.65
"2025-01-24 07:00:00.000 +0000",SE3,68.93
"2025-01-24 08:00:00.000 +0000",NO3,30.0
"2025-01-24 08:00:00.000 +0000",SE2,29.2
"2025-01-24 08:00:00.000 +0000",SE3,30.0
"2025-01-24 09:00:00.000 +0000",NO3,30.0
"2025-01-24 09:00:00.000 +0000",SE2,26.36
"2025-01-24 09:00:00.000 +0000",SE3,30.0
"2025-01-24 10:00:00.000 +0000",NO3,30.0
"2025-01-24 10:00:00.000 +0000",SE2,23.65
"2025-01-24 10:00:00.000 +0000",SE3,30.0
"2025-01-24 11:00:00.000 +0000",NO3,29.0
"2025-01-24 11:00:00.000 +0000",SE2,27.99
"2025-01-24 11:00:00.000 +0000",SE3,29.0
"2025-01-24 12:00:00.000 +0000",NO3,28.0
"2025-01-24 12:00:00.000 +0000",SE2,27.16
"2025-01-24 12:00:00.000 +0000",SE3,28.0
"2025-01-24 13:00:00.000 +0000",NO3,12.0
"2025-01-24 13:00:00.000 +0000",SE2,24.31
"2025-01-24 13:00:00.000 +0000",SE3,27.0
"2025-01-24 14:00:00.000 +0000",NO3,10.0
"2025-01-24 14:00:00.000 +0000",SE2,24.23
"2025-01-24 14:00:00.000 +0000",SE3,28.0
"2025-01-24 15:00:00.000 +0000",NO3,10.96
"2025-01-24 15:00:00.000 +0000",SE2,38.0
"2025-01-24 15:00:00.000 +0000",SE3,38.0
"2025-01-24 16:00:00.000 +0000",NO3,12.83
"2025-01-24 16:00:00.000 +0000",SE2,38.0
"2025-01-24 16:00:00.000 +0000",SE3,38.0
"2025-01-24 17:00:00.000 +0000",NO3,8.43
"2025-01-24 17:00:00.000 +0000",SE2,38.0
"2025-01-24 17:00:00.000 +0000",SE3,38.0
"2025-01-24 18:00:00.000 +0000",NO3,7.79
"2025-01-24 18:00:00.000 +0000",SE2,29.0
"2025-01-24 18:00:00.000 +0000",SE3,29.0
"2025-01-24 19:00:00.000 +0000",NO3,0.5
"2025-01-24 19:00:00.000 +0000",SE2,0.5
"2025-01-24 19:00:00.000 +0000",SE3,0.5
"2025-01-24 20:00:00.000 +0000",NO3,0.5
"2025-01-24 20:00:00.000 +0000",SE2,0.5
"2025-01-24 20:00:00.000 +0000",SE3,0.5
"2025-01-24 21:00:00.000 +0000",NO3,0.5
"2025-01-24 21:00:00.000 +0000",SE2,0.5
"2025-01-24 21:00:00.000 +0000",SE3,0.5
"2025-01-24 22:00:00.000 +0000",NO3,1.0
"2025-01-24 22:00:00.000 +0000",SE2,1.0
"2025-01-24 22:00:00.000 +0000",SE3,1.0
"2025-01-24 23:00:00.000 +0000",NO3,7.0
"2025-01-24 23:00:00.000 +0000",SE2,17.0
"2025-01-24 23:00:00.000 +0000",SE3,17.0
"2025-01-25 00:00:00.000 +0000",NO3,3.98
"2025-01-25 00:00:00.000 +0000",SE2,19.0
"2025-01-25 00:00:00.000 +0000",SE3,19.0
"2025-01-25 01:00:00.000 +0000",SE2,19.0
"2025-01-25 01:00:00.000 +0000",SE3,19.0
"2025-01-25 01:00:00.000 +0000",NO3,2.5
"2025-01-25 02:00:00.000 +0000",NO3,2.5
"2025-01-25 02:00:00.000 +0000",SE2,15.0
"2025-01-25 02:00:00.000 +0000",SE3,15.0
"2025-01-25 03:00:00.000 +0000",NO3,2.5
"2025-01-25 03:00:00.000 +0000",SE2,8.0
"2025-01-25 03:00:00.000 +0000",SE3,8.0
"2025-01-25 04:00:00.000 +0000",NO3,4.94
"2025-01-25 04:00:00.000 +0000",SE2,8.0
"2025-01-25 04:00:00.000 +0000",SE3,8.0
"2025-01-25 05:00:00.000 +0000",NO3,4.94
"2025-01-25 05:00:00.000 +0000",SE2,8.0
"2025-01-25 05:00:00.000 +0000",SE3,8.0
"2025-01-25 06:00:00.000 +0000",NO3,4.18
"2025-01-25 06:00:00.000 +0000",SE2,2.16
"2025-01-25 06:00:00.000 +0000",SE3,2.13
"2025-01-25 07:00:00.000 +0000",NO3,4.86
"2025-01-25 07:00:00.000 +0000",SE2,2.84
"2025-01-25 07:00:00.000 +0000",SE3,2.85
"2025-01-25 08:00:00.000 +0000",NO3,4.64
"2025-01-25 08:00:00.000 +0000",SE2,3.17
"2025-01-25 08:00:00.000 +0000",SE3,3.28
"2025-01-25 09:00:00.000 +0000",NO3,4.33
"2025-01-25 09:00:00.000 +0000",SE2,2.93
"2025-01-25 09:00:00.000 +0000",SE3,10.09
"2025-01-25 10:00:00.000 +0000",NO3,4.44
"2025-01-25 10:00:00.000 +0000",SE2,2.77
"2025-01-25 10:00:00.000 +0000",SE3,16.84
"2025-01-25 11:00:00.000 +0000",NO3,4.6
"2025-01-25 11:00:00.000 +0000",SE2,3.06
"2025-01-25 11:00:00.000 +0000",SE3,18.66
"2025-01-25 12:00:00.000 +0000",NO3,5.52
"2025-01-25 12:00:00.000 +0000",SE2,2.63
"2025-01-25 12:00:00.000 +0000",SE3,18.35
"2025-01-25 13:00:00.000 +0000",NO3,4.92
"2025-01-25 13:00:00.000 +0000",SE2,2.57
"2025-01-25 13:00:00.000 +0000",SE3,18.31
"2025-01-25 14:00:00.000 +0000",NO3,5.32
"2025-01-25 14:00:00.000 +0000",SE2,2.26
"2025-01-25 14:00:00.000 +0000",SE3,18.36
"2025-01-25 15:00:00.000 +0000",NO3,6.17
"2025-01-25 15:00:00.000 +0000",SE2,2.18
"2025-01-25 15:00:00.000 +0000",SE3,19.08
"2025-01-25 16:00:00.000 +0000",NO3,7.43
"2025-01-25 16:00:00.000 +0000",SE2,10.0
"2025-01-25 16:00:00.000 +0000",SE3,19.99
"2025-01-25 17:00:00.000 +0000",NO3,5.37
"2025-01-25 17:00:00.000 +0000",SE2,10.0
"2025-01-25 17:00:00.000 +0000",SE3,18.9
"2025-01-25 18:00:00.000 +0000",NO3,4.62
"2025-01-25 18:00:00.000 +0000",SE2,2.02
"2025-01-25 18:00:00.000 +0000",SE3,11.39
"2025-01-25 19:00:00.000 +0000",NO3,3.21
"2025-01-25 19:00:00.000 +0000",SE2,1.99
"2025-01-25 19:00:00.000 +0000",SE3,11.39
"2025-01-25 20:00:00.000 +0000",NO3,3.19
"2025-01-25 20:00:00.000 +0000",SE2,0.0
"2025-01-25 20:00:00.000 +0000",SE3,0.0
"2025-01-25 21:00:00.000 +0000",NO3,0.5
"2025-01-25 21:00:00.000 +0000",SE2,0.0
"2025-01-25 21:00:00.000 +0000",SE3,0.0
"2025-01-25 22:00:00.000 +0000",NO3,0.5
"2025-01-25 22:00:00.000 +0000",SE2,0.0
"2025-01-25 22:00:00.000 +0000",SE3,0.0
"2025-01-25 23:00:00.000 +0000",NO3,0.5
"2025-01-25 23:00:00.000 +0000",SE2,0.0
"2025-01-25 23:00:00.000 +0000",SE3,0.0
"2025-01-26 00:00:00.000 +0000",NO3,0.0
"2025-01-26 00:00:00.000 +0000",SE2,0.0
"2025-01-26 00:00:00.000 +0000",SE3,0.0
"2025-01-26 01:00:00.000 +0000",NO3,0.0
"2025-01-26 01:00:00.000 +0000",SE2,-2.0
"2025-01-26 01:00:00.000 +0000",SE3,-2.0
"2025-01-26 02:00:00.000 +0000",NO3,0.0
"2025-01-26 02:00:00.000 +0000",SE2,-2.0
"2025-01-26 02:00:00.000 +0000",SE3,-2.0
"2025-01-26 03:00:00.000 +0000",NO3,0.0
"2025-01-26 03:00:00.000 +0000",SE2,-2.0
"2025-01-26 03:00:00.000 +0000",SE3,-2.0
"2025-01-26 04:00:00.000 +0000",NO3,0.0
"2025-01-26 04:00:00.000 +0000",SE2,0.0
"2025-01-26 04:00:00.000 +0000",SE3,0.0
"2025-01-26 05:00:00.000 +0000",NO3,3.25
"2025-01-26 05:00:00.000 +0000",SE2,6.0
"2025-01-26 05:00:00.000 +0000",SE3,16.23
"2025-01-26 06:00:00.000 +0000",NO3,0.0
"2025-01-26 06:00:00.000 +0000",SE2,0.0
"2025-01-26 06:00:00.000 +0000",SE3,18.61
"2025-01-26 07:00:00.000 +0000",NO3,0.0
"2025-01-26 07:00:00.000 +0000",SE2,0.0
"2025-01-26 07:00:00.000 +0000",SE3,18.88
"2025-01-26 08:00:00.000 +0000",NO3,0.0
"2025-01-26 08:00:00.000 +0000",SE2,0.0
"2025-01-26 08:00:00.000 +0000",SE3,19.55
"2025-01-26 09:00:00.000 +0000",NO3,0.2
"2025-01-26 09:00:00.000 +0000",SE2,0.2
"2025-01-26 09:00:00.000 +0000",SE3,44.5
"2025-01-26 10:00:00.000 +0000",NO3,0.2
"2025-01-26 10:00:00.000 +0000",SE2,0.2
"2025-01-26 10:00:00.000 +0000",SE3,44.5
"2025-01-26 11:00:00.000 +0000",NO3,1.0
"2025-01-26 11:00:00.000 +0000",SE2,6.0
"2025-01-26 11:00:00.000 +0000",SE3,43.5
"2025-01-26 12:00:00.000 +0000",NO3,6.0
"2025-01-26 12:00:00.000 +0000",SE2,4.04
"2025-01-26 12:00:00.000 +0000",SE3,42.5
"2025-01-26 13:00:00.000 +0000",NO3,8.0
"2025-01-26 13:00:00.000 +0000",SE2,4.09
"2025-01-26 13:00:00.000 +0000",SE3,42.5
"2025-01-26 14:00:00.000 +0000",NO3,-1.0
"2025-01-26 14:00:00.000 +0000",SE2,-1.0
"2025-01-26 14:00:00.000 +0000",SE3,43.5
"2025-01-26 15:00:00.000 +0000",SE2,-2.0
"2025-01-26 15:00:00.000 +0000",SE3,400.0
"2025-01-26 15:00:00.000 +0000",NO3,-2.0
"2025-01-26 16:00:00.000 +0000",NO3,-2.0
"2025-01-26 16:00:00.000 +0000",SE2,-2.0
"2025-01-26 16:00:00.000 +0000",SE3,469.08
"2025-01-26 17:00:00.000 +0000",NO3,-2.0
"2025-01-26 17:00:00.000 +0000",SE2,-2.0
"2025-01-26 17:00:00.000 +0000",SE3,475.21
"2025-01-26 18:00:00.000 +0000",NO3,-2.0
"2025-01-26 18:00:00.000 +0000",SE2,-2.0
"2025-01-26 18:00:00.000 +0000",SE3,469.08
"2025-01-26 19:00:00.000 +0000",NO3,-1.0
