"time","forecast"," "
2025-01-07 10:00:00,replan,64.407585
2025-01-07 11:00:00,dayahead,54.110138
2025-01-07 11:00:00,dayahead,53.732952
2025-01-07 11:00:00,replan,73.090866
2025-01-07 12:00:00,dayahead,59.07254
2025-01-07 12:00:00,dayahead,58.60539
2025-01-07 12:00:00,replan,80.170746
2025-01-07 13:00:00,dayahead,69.54588
2025-01-07 13:00:00,dayahead,69.02111
2025-01-07 13:00:00,replan,87.13856
2025-01-07 14:00:00,dayahead,69.93511
2025-01-07 14:00:00,dayahead,69.48452
2025-01-07 14:00:00,replan,84.62357
2025-01-07 15:00:00,dayahead,74.505806
2025-01-07 15:00:00,dayahead,74.07752
2025-01-07 15:00:00,replan,91.09316
2025-01-07 16:00:00,dayahead,77.7022
2025-01-07 16:00:00,dayahead,77.275345
2025-01-07 16:00:00,replan,98.89379
2025-01-07 17:00:00,dayahead,74.15615
2025-01-07 17:00:00,dayahead,73.69737
2025-01-07 17:00:00,replan,104.11688
2025-01-07 18:00:00,dayahead,75.36663
2025-01-07 18:00:00,dayahead,74.963165
2025-01-07 18:00:00,replan,106.72253
2025-01-07 19:00:00,dayahead,79.15418
2025-01-07 19:00:00,dayahead,78.747826
2025-01-07 19:00:00,replan,107.56264
2025-01-07 20:00:00,dayahead,77.59081
2025-01-07 20:00:00,dayahead,77.20605
2025-01-07 20:00:00,replan,108.03113
2025-01-07 21:00:00,dayahead,83.37822
2025-01-07 21:00:00,dayahead,82.8773
2025-01-07 21:00:00,replan,107.34838
2025-01-07 22:00:00,dayahead,77.51497
2025-01-07 22:00:00,dayahead,77.123886
2025-01-07 22:00:00,replan,104.036354
2025-01-07 23:00:00,dayahead,87.59683
2025-01-07 23:00:00,replan,97.59929
2025-01-08 00:00:00,dayahead,77.8389
2025-01-08 00:00:00,replan,98.12698
2025-01-08 01:00:00,dayahead,72.68003
2025-01-08 01:00:00,replan,93.01472
2025-01-08 02:00:00,dayahead,70.30142
2025-01-08 02:00:00,replan,91.00374
2025-01-08 03:00:00,dayahead,68.68031
2025-01-08 03:00:00,replan,89.200264
2025-01-08 04:00:00,dayahead,69.481316
2025-01-08 04:00:00,replan,90.3247
2025-01-08 05:00:00,dayahead,68.68416
2025-01-08 05:00:00,replan,82.74866
2025-01-08 06:00:00,dayahead,59.85773
2025-01-08 06:00:00,replan,72.38878
2025-01-08 07:00:00,dayahead,51.628174
2025-01-08 07:00:00,replan,71.05706
2025-01-08 08:00:00,dayahead,41.03756
2025-01-08 08:00:00,replan,65.76166
2025-01-08 09:00:00,dayahead,31.797983
2025-01-08 09:00:00,replan,47.752365
2025-01-08 10:00:00,dayahead,23.489088
2025-01-08 10:00:00,replan,38.907536
2025-01-08 11:00:00,dayahead,16.77166
2025-01-08 11:00:00,replan,30.476593
2025-01-08 12:00:00,dayahead,12.574694
2025-01-08 12:00:00,replan,20.675632
2025-01-08 13:00:00,dayahead,9.459222
2025-01-08 13:00:00,replan,12.451833
2025-01-08 14:00:00,dayahead,4.7794995
2025-01-08 14:00:00,replan,8.301199
2025-01-08 15:00:00,dayahead,2.6554637
2025-01-08 15:00:00,replan,8.749859
2025-01-08 16:00:00,dayahead,0.60309285
2025-01-08 16:00:00,replan,6.1018248
2025-01-08 17:00:00,dayahead,0.07606209
2025-01-08 17:00:00,replan,8.940946
2025-01-08 18:00:00,dayahead,0.0947067
2025-01-08 18:00:00,replan,10.513435
2025-01-08 19:00:00,dayahead,0.11134935
2025-01-08 19:00:00,replan,9.541383
2025-01-08 20:00:00,dayahead,0.21060216
2025-01-08 20:00:00,replan,11.153391
2025-01-08 21:00:00,dayahead,0.20627563
2025-01-08 21:00:00,replan,9.045069
2025-01-08 22:00:00,dayahead,1.2314799
2025-01-08 22:00:00,replan,7.017044
2025-01-08 23:00:00,dayahead,14.646909
2025-01-08 23:00:00,replan,9.619845
2025-01-09 00:00:00,dayahead,11.622221
2025-01-09 00:00:00,replan,9.277632
2025-01-09 01:00:00,dayahead,11.440513
2025-01-09 01:00:00,replan,11.245767
2025-01-09 02:00:00,dayahead,10.049057
2025-01-09 02:00:00,replan,9.128424
2025-01-09 03:00:00,dayahead,9.192815
2025-01-09 03:00:00,replan,2.5925403
2025-01-09 04:00:00,dayahead,9.592364
2025-01-09 04:00:00,replan,1.4462402
2025-01-09 05:00:00,dayahead,8.554848
2025-01-09 05:00:00,replan,0.39648136
2025-01-09 06:00:00,dayahead,7.9225097
2025-01-09 06:00:00,replan,0.13599256
2025-01-09 07:00:00,dayahead,7.2390075
2025-01-09 07:00:00,replan,0.10488429
2025-01-09 08:00:00,dayahead,8.502239
2025-01-09 08:00:00,replan,0.11908301
2025-01-09 09:00:00,dayahead,9.6296425
2025-01-09 09:00:00,replan,0.13456185
2025-01-09 10:00:00,dayahead,13.205824
2025-01-09 10:00:00,replan,0.046674624
2025-01-09 11:00:00,dayahead,17.292238
2025-01-09 11:00:00,replan,0.6562417
2025-01-09 12:00:00,dayahead,17.347063
2025-01-09 12:00:00,replan,3.0615015
2025-01-09 13:00:00,dayahead,19.20858
2025-01-09 13:00:00,replan,4.3977695
2025-01-09 14:00:00,dayahead,28.15747
2025-01-09 14:00:00,replan,3.4030418
2025-01-09 15:00:00,dayahead,34.515636
2025-01-09 15:00:00,replan,0.20289001
2025-01-09 16:00:00,dayahead,38.52192
2025-01-09 16:00:00,replan,2.7995746
2025-01-09 17:00:00,dayahead,42.419144
2025-01-09 17:00:00,replan,8.67932
2025-01-09 18:00:00,dayahead,47.10325
2025-01-09 18:00:00,replan,15.201395
2025-01-09 19:00:00,dayahead,54.55882
2025-01-09 19:00:00,replan,14.044299
2025-01-09 20:00:00,dayahead,57.29514
2025-01-09 20:00:00,replan,24.253582
2025-01-09 21:00:00,dayahead,57.179928
2025-01-09 21:00:00,replan,46.74957
2025-01-09 22:00:00,dayahead,57.54793
2025-01-09 22:00:00,replan,63.326572
2025-01-09 23:00:00,dayahead,69.18118
2025-01-09 23:00:00,replan,65.36801
2025-01-10 00:00:00,dayahead,85.0213
2025-01-10 00:00:00,replan,72.310844
2025-01-10 01:00:00,dayahead,88.51192
2025-01-10 01:00:00,replan,65.383
2025-01-10 02:00:00,dayahead,90.6543
2025-01-10 02:00:00,replan,76.554504
2025-01-10 03:00:00,dayahead,89.597755
2025-01-10 03:00:00,replan,82.82294
2025-01-10 04:00:00,dayahead,90.08619
2025-01-10 04:00:00,replan,89.74767
2025-01-10 05:00:00,dayahead,90.52337
2025-01-10 05:00:00,replan,85.07891
2025-01-10 06:00:00,dayahead,86.391136
2025-01-10 06:00:00,replan,84.404175
2025-01-10 07:00:00,dayahead,86.37454
2025-01-10 07:00:00,replan,87.83795
2025-01-10 08:00:00,dayahead,86.85438
2025-01-10 08:00:00,replan,92.19343
2025-01-10 09:00:00,dayahead,94.25651
2025-01-10 09:00:00,replan,92.12661
2025-01-10 10:00:00,dayahead,96.38035
2025-01-10 10:00:00,replan,95.40387
2025-01-10 11:00:00,dayahead,97.262
2025-01-10 11:00:00,replan,96.14215
2025-01-10 12:00:00,dayahead,98.32544
2025-01-10 12:00:00,replan,100.657616
2025-01-10 13:00:00,dayahead,100.551544
2025-01-10 13:00:00,replan,103.1291
2025-01-10 14:00:00,dayahead,100.339226
