"time","label","value"
2025-01-01 23:00:00,ws_meteomatics_dayahead,9.6
2025-01-02 00:00:00,ws_arome_replan,7.1332345
2025-01-02 00:00:00,ws_meteomatics_replan,9.6
2025-01-02 00:00:00,ws_arome_dayahead,7.1527333
2025-01-02 00:00:00,ws_meteomatics_dayahead,9.2
2025-01-02 01:00:00,ws_arome_replan,7.479782
2025-01-02 01:00:00,ws_meteomatics_replan,9.6
2025-01-02 01:00:00,ws_arome_dayahead,7.2337246
2025-01-02 01:00:00,ws_meteomatics_dayahead,10.1
2025-01-02 02:00:00,ws_arome_replan,6.697638
2025-01-02 02:00:00,ws_meteomatics_replan,9.2
2025-01-02 02:00:00,ws_arome_dayahead,6.827865
2025-01-02 02:00:00,ws_meteomatics_dayahead,10.4
2025-01-02 03:00:00,ws_arome_replan,5.534594
2025-01-02 03:00:00,ws_meteomatics_replan,9.4
2025-01-02 03:00:00,ws_arome_dayahead,6.8367023
2025-01-02 03:00:00,ws_meteomatics_dayahead,10.2
2025-01-02 04:00:00,ws_arome_replan,7.240517
2025-01-02 04:00:00,ws_meteomatics_replan,9.7
2025-01-02 04:00:00,ws_arome_dayahead,7.0207872
2025-01-02 04:00:00,ws_meteomatics_dayahead,10.1
2025-01-02 05:00:00,ws_arome_replan,8.241134
2025-01-02 05:00:00,ws_meteomatics_replan,11.1
2025-01-02 05:00:00,ws_arome_dayahead,6.839347
2025-01-02 05:00:00,ws_meteomatics_dayahead,10.9
2025-01-02 06:00:00,ws_arome_replan,8.736532
2025-01-02 06:00:00,ws_meteomatics_replan,9.5
2025-01-02 06:00:00,ws_arome_dayahead,7.594645
2025-01-02 06:00:00,ws_meteomatics_dayahead,10.4
2025-01-02 07:00:00,ws_arome_replan,10.320921
2025-01-02 07:00:00,ws_meteomatics_replan,10.1
2025-01-02 07:00:00,ws_arome_dayahead,7.9469957
2025-01-02 07:00:00,ws_meteomatics_dayahead,7.8
2025-01-02 08:00:00,ws_arome_replan,11.129054
2025-01-02 08:00:00,ws_meteomatics_replan,11.6
2025-01-02 08:00:00,ws_arome_dayahead,9.458263
2025-01-02 08:00:00,ws_meteomatics_dayahead,7.6
2025-01-02 09:00:00,ws_arome_replan,12.127736
2025-01-02 09:00:00,ws_meteomatics_replan,12.3
2025-01-02 09:00:00,ws_arome_dayahead,10.441495
2025-01-02 09:00:00,ws_meteomatics_dayahead,9.5
2025-01-02 10:00:00,ws_arome_replan,10.107843
2025-01-02 10:00:00,ws_meteomatics_replan,13.3
2025-01-02 10:00:00,ws_arome_dayahead,10.131638
2025-01-02 10:00:00,ws_meteomatics_dayahead,12.4
2025-01-02 11:00:00,ws_arome_replan,9.56773
