"time","forecast"," "
2025-01-13 16:00:00,dayahead,221.49568
2025-01-13 16:00:00,replan,195.02734
2025-01-13 17:00:00,dayahead,184.8588
2025-01-13 17:00:00,replan,213.01854
2025-01-13 18:00:00,dayahead,209.00502
2025-01-13 18:00:00,replan,237.27963
2025-01-13 19:00:00,dayahead,203.0397
2025-01-13 19:00:00,replan,0.0
2025-01-13 20:00:00,dayahead,225.35497
2025-01-13 20:00:00,replan,0.0
2025-01-13 21:00:00,dayahead,242.09584
2025-01-13 21:00:00,replan,0.0
2025-01-13 22:00:00,dayahead,230.47404
2025-01-13 22:00:00,replan,237.63297
2025-01-13 23:00:00,dayahead,244.64401
2025-01-13 23:00:00,replan,245.78746
2025-01-14 00:00:00,dayahead,245.3812
2025-01-14 00:00:00,replan,244.92195
2025-01-14 01:00:00,dayahead,232.87552
2025-01-14 01:00:00,replan,231.68562
2025-01-14 02:00:00,dayahead,186.38428
2025-01-14 02:00:00,replan,228.24132
2025-01-14 03:00:00,dayahead,146.95517
2025-01-14 03:00:00,replan,216.19891
2025-01-14 04:00:00,dayahead,161.10489
2025-01-14 04:00:00,replan,234.828
2025-01-14 05:00:00,dayahead,181.83524
2025-01-14 05:00:00,replan,239.98083
2025-01-14 06:00:00,dayahead,180.49496
2025-01-14 06:00:00,replan,230.89574
2025-01-14 07:00:00,dayahead,156.65907
2025-01-14 07:00:00,replan,207.22696
2025-01-14 08:00:00,dayahead,172.96288
2025-01-14 08:00:00,replan,178.91823
2025-01-14 09:00:00,dayahead,168.77113
2025-01-14 09:00:00,replan,174.98936
2025-01-14 10:00:00,dayahead,93.915855
2025-01-14 10:00:00,replan,149.48997
2025-01-14 11:00:00,dayahead,46.890625
2025-01-14 11:00:00,replan,127.60861
2025-01-14 12:00:00,dayahead,33.106407
2025-01-14 12:00:00,replan,100.01221
2025-01-14 13:00:00,dayahead,35.75954
2025-01-14 13:00:00,replan,103.70586
2025-01-14 14:00:00,dayahead,54.36053
2025-01-14 14:00:00,replan,97.258095
2025-01-14 15:00:00,dayahead,57.765293
2025-01-14 15:00:00,replan,77.96646
2025-01-14 16:00:00,dayahead,48.562916
2025-01-14 16:00:00,replan,121.0437
2025-01-14 17:00:00,dayahead,52.25479
2025-01-14 17:00:00,replan,133.14108
2025-01-14 18:00:00,dayahead,24.818825
2025-01-14 18:00:00,replan,161.41628
2025-01-14 19:00:00,dayahead,48.566795
2025-01-14 19:00:00,replan,193.55563
2025-01-14 20:00:00,dayahead,110.39133
2025-01-14 20:00:00,replan,0.0
2025-01-14 21:00:00,dayahead,127.78301
2025-01-14 21:00:00,replan,0.0
2025-01-14 22:00:00,dayahead,185.80042
2025-01-14 22:00:00,replan,0.0
2025-01-14 23:00:00,dayahead,215.66574
2025-01-14 23:00:00,replan,0.0
2025-01-15 00:00:00,dayahead,204.71217
2025-01-15 00:00:00,replan,0.0
2025-01-15 01:00:00,dayahead,194.77438
2025-01-15 01:00:00,replan,201.19173
2025-01-15 02:00:00,dayahead,178.51642
2025-01-15 02:00:00,replan,209.00002
2025-01-15 03:00:00,dayahead,176.69797
2025-01-15 03:00:00,replan,201.29796
2025-01-15 04:00:00,dayahead,189.62823
2025-01-15 04:00:00,replan,220.27463
2025-01-15 05:00:00,dayahead,211.90636
2025-01-15 05:00:00,replan,231.5124
2025-01-15 06:00:00,dayahead,227.45853
2025-01-15 06:00:00,replan,237.37343
2025-01-15 07:00:00,dayahead,234.07936
2025-01-15 07:00:00,replan,209.77513
2025-01-15 08:00:00,dayahead,223.14487
2025-01-15 08:00:00,replan,236.76045
2025-01-15 09:00:00,dayahead,237.43231
2025-01-15 09:00:00,replan,233.75037
2025-01-15 10:00:00,dayahead,231.74411
2025-01-15 10:00:00,replan,226.40372
2025-01-15 11:00:00,dayahead,239.0974
2025-01-15 11:00:00,replan,241.75177
2025-01-15 12:00:00,dayahead,228.30243
2025-01-15 12:00:00,replan,235.23325
2025-01-15 13:00:00,dayahead,232.72906
2025-01-15 13:00:00,replan,242.81331
2025-01-15 14:00:00,dayahead,231.14134
2025-01-15 14:00:00,replan,246.51083
2025-01-15 15:00:00,dayahead,232.0226
2025-01-15 15:00:00,replan,240.30086
2025-01-15 16:00:00,dayahead,225.40858
2025-01-15 16:00:00,replan,239.53574
2025-01-15 17:00:00,dayahead,218.05437
2025-01-15 17:00:00,replan,243.00372
2025-01-15 18:00:00,dayahead,204.34995
2025-01-15 18:00:00,replan,240.88347
2025-01-15 19:00:00,dayahead,196.47673
2025-01-15 19:00:00,replan,234.5641
2025-01-15 20:00:00,dayahead,185.44044
2025-01-15 20:00:00,replan,241.06194
2025-01-15 21:00:00,dayahead,206.68773
2025-01-15 21:00:00,replan,0.0
2025-01-15 22:00:00,dayahead,207.30312
2025-01-15 22:00:00,replan,0.0
2025-01-15 23:00:00,dayahead,236.79794
2025-01-15 23:00:00,replan,243.20067
2025-01-16 00:00:00,dayahead,213.22401
2025-01-16 00:00:00,replan,0.0
2025-01-16 01:00:00,dayahead,235.87161
2025-01-16 01:00:00,replan,0.0
2025-01-16 02:00:00,dayahead,232.50739
2025-01-16 02:00:00,replan,0.0
2025-01-16 03:00:00,dayahead,234.8421
2025-01-16 03:00:00,replan,0.0
2025-01-16 04:00:00,dayahead,233.04666
2025-01-16 04:00:00,replan,0.0
2025-01-16 05:00:00,dayahead,219.0889
2025-01-16 05:00:00,replan,0.0
2025-01-16 06:00:00,dayahead,189.34816
2025-01-16 06:00:00,replan,238.59651
2025-01-16 07:00:00,dayahead,154.15364
2025-01-16 07:00:00,replan,241.47876
2025-01-16 08:00:00,dayahead,143.99304
2025-01-16 08:00:00,replan,201.74512
2025-01-16 09:00:00,dayahead,137.74954
2025-01-16 09:00:00,replan,224.69855
2025-01-16 10:00:00,dayahead,175.50609
2025-01-16 10:00:00,replan,229.23346
2025-01-16 11:00:00,dayahead,212.69914
2025-01-16 11:00:00,replan,231.99101
2025-01-16 12:00:00,dayahead,227.2476
2025-01-16 12:00:00,replan,233.65274
2025-01-16 13:00:00,dayahead,236.63701
2025-01-16 13:00:00,replan,238.80035
2025-01-16 14:00:00,dayahead,239.64725
2025-01-16 14:00:00,replan,239.98769
2025-01-16 15:00:00,dayahead,238.7879
2025-01-16 15:00:00,replan,241.9497
2025-01-16 16:00:00,dayahead,239.32414
2025-01-16 16:00:00,replan,237.19215
2025-01-16 17:00:00,dayahead,234.85233
2025-01-16 17:00:00,replan,237.12769
2025-01-16 18:00:00,dayahead,236.44366
2025-01-16 18:00:00,replan,228.07678
2025-01-16 19:00:00,dayahead,235.19266
2025-01-16 19:00:00,replan,213.778
2025-01-16 20:00:00,dayahead,229.33607
2025-01-16 20:00:00,replan,216.45064
2025-01-16 21:00:00,dayahead,235.88655
2025-01-16 21:00:00,replan,240.4748
2025-01-16 22:00:00,dayahead,146.67802
2025-01-16 22:00:00,replan,0.0
2025-01-16 23:00:00,dayahead,197.78966
2025-01-16 23:00:00,replan,0.0
2025-01-17 00:00:00,dayahead,235.89081
2025-01-17 00:00:00,replan,0.0
2025-01-17 01:00:00,dayahead,243.6231
2025-01-17 01:00:00,replan,0.0
2025-01-17 02:00:00,replan,0.0
2025-01-17 02:00:00,dayahead,242.1845
2025-01-17 03:00:00,replan,0.0
2025-01-17 03:00:00,dayahead,240.84355
2025-01-17 04:00:00,replan,0.0
2025-01-17 04:00:00,dayahead,235.56671
2025-01-17 05:00:00,replan,0.0
2025-01-17 05:00:00,dayahead,216.58482
2025-01-17 06:00:00,replan,0.0
2025-01-17 06:00:00,dayahead,222.97618
2025-01-17 07:00:00,replan,196.9738
2025-01-17 07:00:00,dayahead,194.39511
2025-01-17 08:00:00,replan,110.62233
2025-01-17 08:00:00,dayahead,114.67495
2025-01-17 09:00:00,replan,124.3131
2025-01-17 09:00:00,dayahead,53.792824
2025-01-17 10:00:00,replan,176.9516
2025-01-17 10:00:00,dayahead,89.255196
2025-01-17 11:00:00,replan,188.7935
2025-01-17 11:00:00,dayahead,158.75273
2025-01-17 12:00:00,replan,227.37381
2025-01-17 12:00:00,dayahead,216.73717
2025-01-17 13:00:00,replan,199.82158
2025-01-17 13:00:00,dayahead,193.90613
2025-01-17 14:00:00,replan,136.16995
2025-01-17 14:00:00,dayahead,233.3976
2025-01-17 15:00:00,replan,108.6168
2025-01-17 15:00:00,dayahead,240.16356
2025-01-17 16:00:00,replan,80.186806
2025-01-17 16:00:00,dayahead,223.25464
2025-01-17 17:00:00,replan,72.15109
2025-01-17 17:00:00,dayahead,183.13765
2025-01-17 18:00:00,replan,120.4646
2025-01-17 18:00:00,dayahead,27.96007
2025-01-17 19:00:00,replan,202.42216
2025-01-17 19:00:00,dayahead,45.13131
2025-01-17 20:00:00,replan,191.13782
2025-01-17 20:00:00,dayahead,121.96623
2025-01-17 21:00:00,replan,199.7474
2025-01-17 21:00:00,dayahead,108.0397
2025-01-17 22:00:00,replan,226.44302
2025-01-17 22:00:00,dayahead,184.77817
2025-01-17 23:00:00,dayahead,207.20259
2025-01-17 23:00:00,replan,222.8172
2025-01-18 00:00:00,dayahead,149.1316
2025-01-18 00:00:00,replan,176.26671
2025-01-18 01:00:00,dayahead,132.09038
2025-01-18 01:00:00,replan,176.88623
2025-01-18 02:00:00,dayahead,114.45113
2025-01-18 02:00:00,replan,0.0
2025-01-18 03:00:00,dayahead,104.60893
2025-01-18 03:00:00,replan,0.0
2025-01-18 04:00:00,dayahead,119.332825
2025-01-18 04:00:00,replan,0.0
2025-01-18 05:00:00,dayahead,122.51773
2025-01-18 05:00:00,replan,0.0
2025-01-18 06:00:00,dayahead,34.909767
2025-01-18 06:00:00,replan,37.92953
2025-01-18 07:00:00,dayahead,9.792784
2025-01-18 07:00:00,replan,18.926823
2025-01-18 08:00:00,dayahead,1.4717606
2025-01-18 08:00:00,replan,8.804785
2025-01-18 09:00:00,dayahead,2.2276118
2025-01-18 09:00:00,replan,4.456785
2025-01-18 10:00:00,dayahead,2.3545306
2025-01-18 10:00:00,replan,8.274629
2025-01-18 11:00:00,dayahead,20.038328
2025-01-18 11:00:00,replan,9.782143
2025-01-18 12:00:00,dayahead,106.84371
2025-01-18 12:00:00,replan,30.962986
2025-01-18 13:00:00,dayahead,198.7101
2025-01-18 13:00:00,replan,62.18093
2025-01-18 14:00:00,dayahead,204.37354
2025-01-18 14:00:00,replan,148.47202
2025-01-18 15:00:00,dayahead,189.13954
2025-01-18 15:00:00,replan,220.15729
2025-01-18 16:00:00,dayahead,226.4385
2025-01-18 16:00:00,replan,230.6411
2025-01-18 17:00:00,dayahead,229.51326
2025-01-18 17:00:00,replan,233.59244
2025-01-18 18:00:00,dayahead,238.71648
2025-01-18 18:00:00,replan,235.13678
2025-01-18 19:00:00,dayahead,237.78687
2025-01-18 19:00:00,replan,236.18353
2025-01-18 20:00:00,dayahead,239.92308
2025-01-18 20:00:00,replan,235.63771
2025-01-18 21:00:00,dayahead,240.33327
2025-01-18 21:00:00,replan,245.13289
2025-01-18 22:00:00,dayahead,240.8902
2025-01-18 22:00:00,replan,0.0
2025-01-18 23:00:00,dayahead,239.72751
2025-01-18 23:00:00,replan,0.0
2025-01-19 00:00:00,dayahead,239.81929
2025-01-19 00:00:00,replan,0.0
2025-01-19 01:00:00,dayahead,238.00417
2025-01-19 01:00:00,replan,0.0
2025-01-19 02:00:00,dayahead,238.27367
2025-01-19 02:00:00,replan,0.0
2025-01-19 03:00:00,dayahead,239.7451
2025-01-19 03:00:00,replan,0.0
2025-01-19 04:00:00,dayahead,240.71698
2025-01-19 04:00:00,replan,0.0
2025-01-19 05:00:00,dayahead,235.94554
2025-01-19 05:00:00,replan,0.0
2025-01-19 06:00:00,dayahead,230.14117
2025-01-19 06:00:00,replan,226.65886
2025-01-19 07:00:00,dayahead,214.30441
2025-01-19 07:00:00,replan,238.73967
2025-01-19 08:00:00,dayahead,216.19312
2025-01-19 08:00:00,replan,221.80182
2025-01-19 09:00:00,dayahead,204.22
2025-01-19 09:00:00,replan,179.97649
2025-01-19 10:00:00,dayahead,210.66524
2025-01-19 10:00:00,replan,107.66119
2025-01-19 11:00:00,dayahead,135.81184
2025-01-19 11:00:00,replan,36.571415
2025-01-19 12:00:00,dayahead,84.133026
2025-01-19 12:00:00,replan,30.002775
2025-01-19 13:00:00,dayahead,69.64169
2025-01-19 13:00:00,replan,54.848316
2025-01-19 14:00:00,dayahead,30.385788
2025-01-19 14:00:00,replan,25.13193
2025-01-19 15:00:00,dayahead,39.126347
2025-01-19 15:00:00,replan,10.478935
2025-01-19 16:00:00,dayahead,65.09559
2025-01-19 16:00:00,replan,11.654296
2025-01-19 17:00:00,dayahead,48.347256
2025-01-19 17:00:00,replan,15.939526
2025-01-19 18:00:00,dayahead,51.373676
2025-01-19 18:00:00,replan,25.919569
2025-01-19 19:00:00,dayahead,52.543797
2025-01-19 19:00:00,replan,33.67827
2025-01-19 20:00:00,dayahead,47.632378
2025-01-19 20:00:00,replan,40.546925
2025-01-19 21:00:00,dayahead,50.360775
2025-01-19 21:00:00,replan,55.10202
2025-01-19 22:00:00,dayahead,48.96884
2025-01-19 22:00:00,replan,61.871555
2025-01-19 23:00:00,dayahead,78.00165
2025-01-19 23:00:00,replan,57.395443
2025-01-20 00:00:00,dayahead,92.19529
2025-01-20 00:00:00,replan,65.11544
2025-01-20 01:00:00,dayahead,97.700356
2025-01-20 01:00:00,replan,76.573845
2025-01-20 02:00:00,dayahead,125.73926
2025-01-20 02:00:00,replan,94.84278
2025-01-20 03:00:00,dayahead,181.43433
2025-01-20 03:00:00,replan,108.55379
2025-01-20 04:00:00,dayahead,165.11151
2025-01-20 04:00:00,replan,135.42827
2025-01-20 05:00:00,dayahead,181.599
2025-01-20 05:00:00,replan,158.82552
2025-01-20 06:00:00,dayahead,177.34265
2025-01-20 06:00:00,replan,180.06622
2025-01-20 07:00:00,dayahead,178.62248
2025-01-20 07:00:00,replan,175.65337
2025-01-20 08:00:00,dayahead,191.48476
2025-01-20 08:00:00,replan,193.77142
2025-01-20 09:00:00,dayahead,202.4381
2025-01-20 09:00:00,replan,200.49586
2025-01-20 10:00:00,dayahead,157.46889
2025-01-20 10:00:00,replan,177.40858
2025-01-20 11:00:00,dayahead,183.90709
2025-01-20 11:00:00,replan,151.8097
2025-01-20 12:00:00,dayahead,164.36133
2025-01-20 12:00:00,replan,131.32405
2025-01-20 13:00:00,dayahead,129.8297
2025-01-20 13:00:00,replan,113.31949
2025-01-20 14:00:00,dayahead,63.817066
2025-01-20 14:00:00,replan,90.808136
2025-01-20 15:00:00,dayahead,105.668816
2025-01-20 15:00:00,replan,60.218204
2025-01-20 16:00:00,dayahead,54.012714
2025-01-20 16:00:00,replan,53.66048
2025-01-20 17:00:00,dayahead,57.302822
2025-01-20 17:00:00,replan,58.037804
2025-01-20 18:00:00,dayahead,59.125813
2025-01-20 18:00:00,replan,47.778797
2025-01-20 19:00:00,dayahead,54.04042
2025-01-20 19:00:00,replan,43.841526
2025-01-20 20:00:00,dayahead,66.95162
2025-01-20 20:00:00,replan,46.76477
2025-01-20 21:00:00,dayahead,112.46328
2025-01-20 21:00:00,replan,57.175476
2025-01-20 22:00:00,dayahead,136.19662
2025-01-20 22:00:00,replan,87.95646
2025-01-20 23:00:00,dayahead,197.1565
2025-01-20 23:00:00,replan,142.41736
2025-01-21 00:00:00,dayahead,221.2314
2025-01-21 00:00:00,replan,141.99396
2025-01-21 01:00:00,dayahead,210.43768
2025-01-21 01:00:00,replan,157.59
2025-01-21 02:00:00,dayahead,219.48611
2025-01-21 02:00:00,replan,188.04175
2025-01-21 03:00:00,dayahead,218.09818
2025-01-21 03:00:00,replan,180.4508
2025-01-21 04:00:00,dayahead,211.48297
2025-01-21 04:00:00,replan,184.11536
2025-01-21 05:00:00,dayahead,215.46317
2025-01-21 05:00:00,replan,188.47981
2025-01-21 06:00:00,dayahead,220.59088
2025-01-21 06:00:00,replan,178.6071
2025-01-21 07:00:00,dayahead,223.53423
2025-01-21 07:00:00,replan,179.97841
2025-01-21 08:00:00,dayahead,227.11487
2025-01-21 08:00:00,replan,175.4766
2025-01-21 09:00:00,dayahead,218.9053
2025-01-21 09:00:00,replan,187.79483
2025-01-21 10:00:00,dayahead,214.37741
2025-01-21 10:00:00,replan,184.81021
2025-01-21 11:00:00,dayahead,196.35855
2025-01-21 11:00:00,replan,189.26155
2025-01-21 12:00:00,dayahead,194.1527
2025-01-21 12:00:00,replan,196.63606
2025-01-21 13:00:00,dayahead,193.99869
2025-01-21 13:00:00,replan,184.1593
2025-01-21 14:00:00,dayahead,187.12767
2025-01-21 14:00:00,replan,179.08144
2025-01-21 15:00:00,dayahead,188.73291
2025-01-21 15:00:00,replan,178.99374
2025-01-21 16:00:00,dayahead,187.55676
2025-01-21 16:00:00,replan,179.98672
2025-01-21 17:00:00,dayahead,192.18915
2025-01-21 17:00:00,replan,179.43977
2025-01-21 18:00:00,dayahead,187.14583
2025-01-21 18:00:00,replan,179.96889
2025-01-21 19:00:00,dayahead,186.621
2025-01-21 19:00:00,replan,181.31468
2025-01-21 20:00:00,dayahead,178.47632
2025-01-21 20:00:00,replan,173.22072
2025-01-21 21:00:00,dayahead,166.26659
2025-01-21 21:00:00,replan,147.55275
2025-01-21 22:00:00,dayahead,136.33444
2025-01-21 22:00:00,replan,127.606995
2025-01-21 23:00:00,dayahead,147.92665
2025-01-21 23:00:00,replan,112.98501
2025-01-22 00:00:00,dayahead,144.79619
2025-01-22 00:00:00,replan,104.073135
2025-01-22 01:00:00,dayahead,144.41829
2025-01-22 01:00:00,replan,97.2476
2025-01-22 02:00:00,dayahead,124.484726
2025-01-22 02:00:00,replan,84.29057
2025-01-22 03:00:00,dayahead,132.04117
2025-01-22 03:00:00,replan,83.09982
2025-01-22 04:00:00,dayahead,120.07489
2025-01-22 04:00:00,replan,72.84659
2025-01-22 05:00:00,dayahead,123.50185
2025-01-22 05:00:00,replan,73.04255
2025-01-22 06:00:00,dayahead,125.547775
2025-01-22 06:00:00,replan,75.28531
2025-01-22 07:00:00,dayahead,117.869705
2025-01-22 07:00:00,replan,61.915745
2025-01-22 08:00:00,dayahead,124.46792
2025-01-22 08:00:00,replan,62.68939
2025-01-22 09:00:00,dayahead,138.62517
2025-01-22 09:00:00,replan,42.92925
2025-01-22 10:00:00,dayahead,115.54486
2025-01-22 10:00:00,replan,31.55774
2025-01-22 11:00:00,dayahead,100.84971
2025-01-22 11:00:00,replan,26.819271
2025-01-22 12:00:00,dayahead,97.98847
2025-01-22 12:00:00,replan,14.642863
2025-01-22 13:00:00,dayahead,100.8274
2025-01-22 13:00:00,replan,5.7223735
2025-01-22 14:00:00,dayahead,91.4479
2025-01-22 14:00:00,replan,8.85854
2025-01-22 15:00:00,dayahead,90.49214
2025-01-22 15:00:00,replan,7.797615
2025-01-22 16:00:00,dayahead,66.9314
2025-01-22 16:00:00,replan,4.882329
2025-01-22 17:00:00,dayahead,59.526222
2025-01-22 17:00:00,replan,3.2059684
2025-01-22 18:00:00,dayahead,54.68535
2025-01-22 18:00:00,replan,2.0931656
2025-01-22 19:00:00,dayahead,64.08482
2025-01-22 19:00:00,replan,1.4967086
2025-01-22 20:00:00,dayahead,50.72096
2025-01-22 20:00:00,replan,2.6763215
2025-01-22 21:00:00,dayahead,33.15626
2025-01-22 21:00:00,replan,3.7050593
2025-01-22 22:00:00,dayahead,29.464632
2025-01-22 22:00:00,replan,3.353855
2025-01-22 23:00:00,dayahead,0.33834517
2025-01-22 23:00:00,replan,3.7516809
2025-01-23 00:00:00,dayahead,1.0589947
2025-01-23 00:00:00,replan,3.7081811
2025-01-23 01:00:00,dayahead,2.7987661
2025-01-23 01:00:00,replan,3.1644368
2025-01-23 02:00:00,dayahead,12.784617
2025-01-23 02:00:00,replan,3.46554
2025-01-23 03:00:00,dayahead,11.085016
2025-01-23 03:00:00,replan,5.306981
2025-01-23 04:00:00,dayahead,22.559069
2025-01-23 04:00:00,replan,15.776801
2025-01-23 05:00:00,dayahead,31.877995
2025-01-23 05:00:00,replan,24.739744
2025-01-23 06:00:00,dayahead,49.29482
2025-01-23 06:00:00,replan,29.231812
2025-01-23 07:00:00,dayahead,79.235916
2025-01-23 07:00:00,replan,41.436615
2025-01-23 08:00:00,dayahead,81.45872
2025-01-23 08:00:00,replan,49.96813
2025-01-23 09:00:00,dayahead,103.77662
2025-01-23 09:00:00,replan,52.97059
2025-01-23 10:00:00,dayahead,97.95911
2025-01-23 10:00:00,replan,62.84791
2025-01-23 11:00:00,dayahead,92.006546
2025-01-23 11:00:00,replan,102.159966
2025-01-23 12:00:00,dayahead,135.68454
2025-01-23 12:00:00,replan,116.443344
2025-01-23 13:00:00,dayahead,125.229454
2025-01-23 13:00:00,replan,178.87755
2025-01-23 14:00:00,dayahead,137.48192
2025-01-23 14:00:00,replan,195.68042
2025-01-23 15:00:00,dayahead,127.121635
2025-01-23 15:00:00,replan,212.1497
2025-01-23 16:00:00,dayahead,175.67276
2025-01-23 16:00:00,replan,218.9675
2025-01-23 17:00:00,dayahead,189.69589
2025-01-23 17:00:00,replan,230.37103
2025-01-23 18:00:00,dayahead,217.2116
2025-01-23 18:00:00,replan,233.03712
2025-01-23 19:00:00,dayahead,221.93362
2025-01-23 19:00:00,replan,233.63422
2025-01-23 20:00:00,dayahead,219.84052
2025-01-23 20:00:00,replan,236.7374
2025-01-23 21:00:00,dayahead,229.25421
2025-01-23 21:00:00,replan,234.55957
2025-01-23 22:00:00,dayahead,227.80917
2025-01-23 22:00:00,replan,230.13927
2025-01-23 23:00:00,dayahead,235.61922
2025-01-23 23:00:00,replan,237.29602
2025-01-24 00:00:00,dayahead,237.48264
2025-01-24 00:00:00,replan,238.21481
2025-01-24 01:00:00,dayahead,234.78564
2025-01-24 01:00:00,replan,229.08606
2025-01-24 02:00:00,dayahead,235.93942
2025-01-24 02:00:00,replan,242.31068
2025-01-24 03:00:00,dayahead,235.60118
2025-01-24 03:00:00,replan,237.35614
2025-01-24 04:00:00,dayahead,235.48997
2025-01-24 04:00:00,replan,240.54697
2025-01-24 05:00:00,dayahead,233.63446
2025-01-24 05:00:00,replan,240.71613
2025-01-24 06:00:00,dayahead,233.49304
2025-01-24 06:00:00,replan,241.70813
2025-01-24 07:00:00,dayahead,218.00754
2025-01-24 07:00:00,replan,234.70006
2025-01-24 08:00:00,dayahead,217.65372
2025-01-24 08:00:00,replan,226.62393
2025-01-24 09:00:00,dayahead,211.06505
2025-01-24 09:00:00,replan,218.27611
2025-01-24 10:00:00,dayahead,219.55968
2025-01-24 10:00:00,replan,229.7117
2025-01-24 11:00:00,dayahead,211.86807
2025-01-24 11:00:00,replan,225.93794
2025-01-24 12:00:00,dayahead,222.88571
2025-01-24 12:00:00,replan,225.52864
2025-01-24 13:00:00,dayahead,216.33244
2025-01-24 13:00:00,replan,223.57048
2025-01-24 14:00:00,dayahead,229.54924
2025-01-24 14:00:00,replan,216.5525
2025-01-24 15:00:00,dayahead,228.09271
2025-01-24 15:00:00,replan,234.38023
2025-01-24 16:00:00,dayahead,202.45517
2025-01-24 16:00:00,replan,237.1481
2025-01-24 17:00:00,dayahead,213.22539
2025-01-24 17:00:00,replan,242.22777
2025-01-24 18:00:00,dayahead,220.07288
2025-01-24 18:00:00,replan,241.49544
2025-01-24 19:00:00,dayahead,227.3988
2025-01-24 19:00:00,replan,241.96431
2025-01-24 20:00:00,dayahead,215.157
2025-01-24 20:00:00,replan,242.79811
2025-01-24 21:00:00,dayahead,203.16528
2025-01-24 21:00:00,replan,245.31134
2025-01-24 22:00:00,dayahead,203.69975
2025-01-24 22:00:00,replan,246.48273
2025-01-24 23:00:00,dayahead,211.34708
2025-01-24 23:00:00,replan,241.20702
2025-01-25 00:00:00,dayahead,214.77016
2025-01-25 00:00:00,replan,238.72057
2025-01-25 01:00:00,dayahead,215.56363
2025-01-25 01:00:00,replan,242.0346
2025-01-25 02:00:00,dayahead,214.75383
2025-01-25 02:00:00,replan,238.79785
2025-01-25 03:00:00,dayahead,215.2046
2025-01-25 03:00:00,replan,239.9137
2025-01-25 04:00:00,dayahead,211.51231
2025-01-25 04:00:00,replan,241.41393
2025-01-25 05:00:00,dayahead,206.37622
2025-01-25 05:00:00,replan,222.26288
2025-01-25 06:00:00,dayahead,209.00623
2025-01-25 06:00:00,replan,222.84709
2025-01-25 07:00:00,dayahead,210.54453
2025-01-25 07:00:00,replan,225.69804
2025-01-25 08:00:00,dayahead,206.36452
2025-01-25 08:00:00,replan,219.32297
2025-01-25 09:00:00,dayahead,201.59045
2025-01-25 09:00:00,replan,233.44676
2025-01-25 10:00:00,dayahead,188.69684
2025-01-25 10:00:00,replan,228.47913
2025-01-25 11:00:00,dayahead,170.85208
2025-01-25 11:00:00,replan,230.4025
2025-01-25 12:00:00,dayahead,163.90433
2025-01-25 12:00:00,replan,220.60823
2025-01-25 13:00:00,dayahead,170.22713
2025-01-25 13:00:00,replan,220.3553
2025-01-25 14:00:00,dayahead,152.89265
2025-01-25 14:00:00,replan,218.89551
2025-01-25 15:00:00,dayahead,168.75342
2025-01-25 15:00:00,replan,224.6311
2025-01-25 16:00:00,dayahead,132.12514
2025-01-25 16:00:00,replan,213.21799
2025-01-25 17:00:00,dayahead,172.27625
2025-01-25 17:00:00,replan,210.50003
2025-01-25 18:00:00,dayahead,148.88376
2025-01-25 18:00:00,replan,206.83763
2025-01-25 19:00:00,dayahead,179.13905
2025-01-25 19:00:00,replan,203.12273
2025-01-25 20:00:00,dayahead,203.46315
2025-01-25 20:00:00,replan,223.9975
2025-01-25 21:00:00,dayahead,209.84746
2025-01-25 21:00:00,replan,235.79672
2025-01-25 22:00:00,dayahead,209.95802
2025-01-25 22:00:00,replan,225.8368
2025-01-25 23:00:00,dayahead,207.2866
2025-01-25 23:00:00,replan,236.2105
2025-01-26 00:00:00,dayahead,194.9376
2025-01-26 00:00:00,replan,231.26274
2025-01-26 01:00:00,dayahead,198.90706
2025-01-26 01:00:00,replan,239.69395
2025-01-26 02:00:00,dayahead,175.55272
2025-01-26 02:00:00,replan,235.1415
2025-01-26 03:00:00,dayahead,190.6715
2025-01-26 03:00:00,replan,196.7657
2025-01-26 04:00:00,dayahead,200.18251
2025-01-26 04:00:00,replan,236.0464
2025-01-26 05:00:00,dayahead,220.37556
2025-01-26 05:00:00,replan,223.10977
2025-01-26 06:00:00,dayahead,217.69733
2025-01-26 06:00:00,replan,236.38202
2025-01-26 07:00:00,dayahead,221.06606
2025-01-26 07:00:00,replan,243.73122
2025-01-26 08:00:00,dayahead,207.65439
2025-01-26 08:00:00,replan,241.72809
2025-01-26 09:00:00,dayahead,219.0807
2025-01-26 09:00:00,replan,233.09427
2025-01-26 10:00:00,dayahead,217.01524
2025-01-26 10:00:00,replan,225.75395
2025-01-26 11:00:00,dayahead,156.05484
2025-01-26 11:00:00,replan,215.98286
2025-01-26 12:00:00,dayahead,108.98398
2025-01-26 12:00:00,replan,150.56595
2025-01-26 13:00:00,dayahead,59.81341
2025-01-26 13:00:00,replan,75.38892
2025-01-26 14:00:00,dayahead,112.393425
2025-01-26 14:00:00,replan,125.8895
2025-01-26 15:00:00,dayahead,111.48776
2025-01-26 15:00:00,replan,173.30074
2025-01-26 16:00:00,dayahead,164.53526
2025-01-26 16:00:00,replan,212.08458
2025-01-26 17:00:00,dayahead,223.19841
2025-01-26 17:00:00,replan,212.91254
2025-01-26 18:00:00,dayahead,242.42407
2025-01-26 18:00:00,replan,202.94427
2025-01-26 19:00:00,dayahead,213.54802
2025-01-26 19:00:00,replan,195.20204
2025-01-26 20:00:00,dayahead,128.3146
2025-01-26 20:00:00,replan,167.35373
2025-01-26 21:00:00,dayahead,139.54039
2025-01-26 21:00:00,replan,151.38942
2025-01-26 22:00:00,dayahead,157.93813
