"time","label","value"
2025-01-02 04:00:00,ws_arome_replan,11.378787
2025-01-02 04:00:00,ws_dnmi_replan,6.6
2025-01-02 04:00:00,ws_meteomatics_replan,10.1
2025-01-02 04:00:00,ws_arome_dayahead,11.127226
2025-01-02 04:00:00,ws_dnmi_dayahead,6.6
2025-01-02 04:00:00,ws_meteomatics_dayahead,9.3
2025-01-02 05:00:00,ws_arome_replan,13.99341
2025-01-02 05:00:00,ws_dnmi_replan,6.9
2025-01-02 05:00:00,ws_meteomatics_replan,10.3
2025-01-02 05:00:00,ws_arome_dayahead,12.109215
2025-01-02 05:00:00,ws_dnmi_dayahead,6.4
2025-01-02 05:00:00,ws_meteomatics_dayahead,8.1
2025-01-02 06:00:00,ws_arome_replan,12.025192
2025-01-02 06:00:00,ws_dnmi_replan,7.2
2025-01-02 06:00:00,ws_meteomatics_replan,10.6
2025-01-02 06:00:00,ws_arome_dayahead,15.291966
2025-01-02 06:00:00,ws_dnmi_dayahead,6.2
2025-01-02 06:00:00,ws_meteomatics_dayahead,8.8
2025-01-02 07:00:00,ws_arome_replan,12.476207
2025-01-02 07:00:00,ws_dnmi_replan,7.1
2025-01-02 07:00:00,ws_meteomatics_replan,10.6
2025-01-02 07:00:00,ws_arome_dayahead,13.31755
2025-01-02 07:00:00,ws_dnmi_dayahead,6.4
2025-01-02 07:00:00,ws_meteomatics_dayahead,10.3
2025-01-02 08:00:00,ws_arome_replan,14.749958
2025-01-02 08:00:00,ws_dnmi_replan,7.1
2025-01-02 08:00:00,ws_meteomatics_replan,10.1
2025-01-02 08:00:00,ws_arome_dayahead,14.451716
2025-01-02 08:00:00,ws_dnmi_dayahead,6.5
2025-01-02 08:00:00,ws_meteomatics_dayahead,9.5
2025-01-02 09:00:00,ws_arome_replan,15.029955
2025-01-02 09:00:00,ws_dnmi_replan,6.9
2025-01-02 09:00:00,ws_meteomatics_replan,9.9
2025-01-02 09:00:00,ws_arome_dayahead,13.615212
2025-01-02 09:00:00,ws_dnmi_dayahead,6.7
2025-01-02 09:00:00,ws_meteomatics_dayahead,9.4
2025-01-02 10:00:00,ws_arome_replan,11.720072
2025-01-02 10:00:00,ws_dnmi_replan,7.1
2025-01-02 10:00:00,ws_meteomatics_replan,9.3
2025-01-02 10:00:00,ws_arome_dayahead,14.409828
2025-01-02 10:00:00,ws_dnmi_dayahead,6.6
2025-01-02 10:00:00,ws_meteomatics_dayahead,9.0
2025-01-02 11:00:00,ws_arome_replan,14.871922
2025-01-02 11:00:00,ws_dnmi_replan,7.4
2025-01-02 11:00:00,ws_meteomatics_replan,9.7
2025-01-02 11:00:00,ws_arome_dayahead,11.788921
2025-01-02 11:00:00,ws_dnmi_dayahead,6.5
2025-01-02 11:00:00,ws_meteomatics_dayahead,9.4
2025-01-02 12:00:00,ws_arome_replan,14.234408
2025-01-02 12:00:00,ws_dnmi_replan,7.6
2025-01-02 12:00:00,ws_meteomatics_replan,11.2
2025-01-02 12:00:00,ws_arome_dayahead,17.55069
2025-01-02 12:00:00,ws_dnmi_dayahead,6.5
2025-01-02 12:00:00,ws_meteomatics_dayahead,9.2
2025-01-02 13:00:00,ws_arome_replan,12.092259
2025-01-02 13:00:00,ws_dnmi_replan,7.3
2025-01-02 13:00:00,ws_meteomatics_replan,11.1
2025-01-02 13:00:00,ws_arome_dayahead,14.228172
2025-01-02 13:00:00,ws_dnmi_dayahead,6.4
2025-01-02 13:00:00,ws_meteomatics_dayahead,9.3
2025-01-02 14:00:00,ws_arome_replan,12.677993
2025-01-02 14:00:00,ws_dnmi_replan,7.0
2025-01-02 14:00:00,ws_meteomatics_replan,9.5
2025-01-02 14:00:00,ws_arome_dayahead,14.472907
2025-01-02 14:00:00,ws_dnmi_dayahead,6.3
2025-01-02 14:00:00,ws_meteomatics_dayahead,8.5
2025-01-02 15:00:00,ws_arome_replan,13.196421
2025-01-02 15:00:00,ws_dnmi_replan,6.8
2025-01-02 15:00:00,ws_meteomatics_replan,9.8
2025-01-02 15:00:00,ws_arome_dayahead,15.639951
2025-01-02 15:00:00,ws_dnmi_dayahead,6.3
2025-01-02 15:00:00,ws_meteomatics_dayahead,8.7
