"time","park","series","value"
2025-01-01 19:00:00,målarberget,ws_measured,6.710985
2025-01-01 19:00:00,målarberget,dayahead_reported,49.5
2025-01-01 20:00:00,målarberget,wd_measured,327.3806
2025-01-01 20:00:00,målarberget,measured_avl,107.5
2025-01-01 20:00:00,målarberget,prod,51.1728
2025-01-01 20:00:00,målarberget,ws_measured,7.6582737
2025-01-01 20:00:00,målarberget,dayahead_reported,52.8
2025-01-01 21:00:00,målarberget,measured_avl,107.285
2025-01-01 21:00:00,målarberget,wd_measured,327.52585
2025-01-01 21:00:00,målarberget,prod,70.6032
2025-01-01 21:00:00,målarberget,ws_measured,8.424474
2025-01-01 21:00:00,målarberget,dayahead_reported,56.9
2025-01-01 22:00:00,målarberget,wd_measured,325.532
2025-01-01 22:00:00,målarberget,measured_avl,107.5
2025-01-01 22:00:00,målarberget,prod,57.404
2025-01-01 22:00:00,målarberget,ws_measured,7.762284
2025-01-01 22:00:00,målarberget,dayahead_reported,57.7
2025-01-01 23:00:00,målarberget,wd_measured,322.71658
2025-01-01 23:00:00,målarberget,prod,49.316
2025-01-01 23:00:00,målarberget,ws_measured,7.4935184
2025-01-01 23:00:00,målarberget,measured_avl,107.5
2025-01-01 23:00:00,målarberget,dayahead_reported,53.5
2025-01-02 00:00:00,målarberget,wd_measured,323.0453
2025-01-02 00:00:00,målarberget,measured_avl,107.5
2025-01-02 00:00:00,målarberget,prod,59.668
2025-01-02 00:00:00,målarberget,ws_measured,7.919366
2025-01-02 00:00:00,målarberget,dayahead_reported,55.7
2025-01-02 01:00:00,målarberget,wd_measured,324.82397
2025-01-02 01:00:00,målarberget,measured_avl,107.5
2025-01-02 01:00:00,målarberget,prod,67.372
2025-01-02 01:00:00,målarberget,ws_measured,8.216325
2025-01-02 01:00:00,målarberget,dayahead_reported,61.0
2025-01-02 02:00:00,målarberget,measured_avl,107.5
2025-01-02 02:00:00,målarberget,wd_measured,320.11398
2025-01-02 02:00:00,målarberget,prod,75.756
2025-01-02 02:00:00,målarberget,ws_measured,8.630375
2025-01-02 02:00:00,målarberget,dayahead_reported,62.9
2025-01-02 03:00:00,målarberget,wd_measured,320.0514
2025-01-02 03:00:00,målarberget,measured_avl,107.5
2025-01-02 03:00:00,målarberget,prod,78.624
2025-01-02 03:00:00,målarberget,ws_measured,8.7812395
2025-01-02 03:00:00,målarberget,dayahead_reported,60.6
2025-01-02 04:00:00,målarberget,wd_measured,312.0688
2025-01-02 04:00:00,målarberget,measured_avl,107.5
2025-01-02 04:00:00,målarberget,prod,72.148
2025-01-02 04:00:00,målarberget,ws_measured,8.554118
2025-01-02 04:00:00,målarberget,dayahead_reported,67.9
2025-01-02 05:00:00,målarberget,wd_measured,304.4604
2025-01-02 05:00:00,målarberget,measured_avl,107.5
2025-01-02 05:00:00,målarberget,prod,89.176
2025-01-02 05:00:00,målarberget,ws_measured,9.362447
2025-01-02 05:00:00,målarberget,dayahead_reported,70.4
2025-01-02 06:00:00,målarberget,wd_measured,303.74857
2025-01-02 06:00:00,målarberget,measured_avl,107.5
2025-01-02 06:00:00,målarberget,prod,95.056
2025-01-02 06:00:00,målarberget,ws_measured,10.016473
2025-01-02 06:00:00,målarberget,dayahead_reported,61.2
2025-01-02 07:00:00,målarberget,measured_avl,107.5
2025-01-02 07:00:00,målarberget,wd_measured,293.49442
2025-01-02 07:00:00,målarberget,prod,103.376
2025-01-02 07:00:00,målarberget,ws_measured,12.035335
2025-01-02 07:00:00,målarberget,dayahead_reported,51.1
2025-01-02 08:00:00,målarberget,measured_avl,106.78333
2025-01-02 08:00:00,målarberget,wd_measured,282.98602
2025-01-02 08:00:00,målarberget,prod,103.832
2025-01-02 08:00:00,målarberget,ws_measured,13.410353
2025-01-02 08:00:00,målarberget,dayahead_reported,62.4
2025-01-02 09:00:00,målarberget,measured_avl,107.42834
2025-01-02 09:00:00,målarberget,wd_measured,281.10745
2025-01-02 09:00:00,målarberget,prod,97.24
2025-01-02 09:00:00,målarberget,ws_measured,11.728108
2025-01-02 09:00:00,målarberget,dayahead_reported,78.4
2025-01-02 10:00:00,målarberget,measured_avl,106.21
2025-01-02 10:00:00,målarberget,wd_measured,274.00674
2025-01-02 10:00:00,målarberget,prod,82.168
2025-01-02 10:00:00,målarberget,ws_measured,9.508526
2025-01-02 10:00:00,målarberget,dayahead_reported,87.8
2025-01-02 11:00:00,målarberget,wd_measured,272.82898
2025-01-02 11:00:00,målarberget,prod,88.04
2025-01-02 11:00:00,målarberget,ws_measured,9.440051
