"time","park","series","value"
2025-01-02 02:00:00,roan,measured_avl,244.8
2025-01-02 02:00:00,roan,prod,231.729
2025-01-02 02:00:00,roan,dayahead_reported,135.83333
2025-01-02 02:00:00,roan,prod_downreg,-0.0
2025-01-02 03:00:00,roan,measured_avl,244.8
2025-01-02 03:00:00,roan,prod,229.504
2025-01-02 03:00:00,roan,dayahead_reported,93.333336
2025-01-02 03:00:00,roan,prod_downreg,-0.0
2025-01-02 04:00:00,roan,measured_avl,244.8
2025-01-02 04:00:00,roan,prod,196.802
2025-01-02 04:00:00,roan,dayahead_reported,117.666664
2025-01-02 04:00:00,roan,prod_downreg,-0.0
2025-01-02 05:00:00,roan,measured_avl,244.14601
2025-01-02 05:00:00,roan,prod,226.8
2025-01-02 05:00:00,roan,dayahead_reported,93.666664
2025-01-02 05:00:00,roan,prod_downreg,-0.0
2025-01-02 06:00:00,roan,measured_avl,242.67308
2025-01-02 06:00:00,roan,prod,233.121
2025-01-02 06:00:00,roan,dayahead_reported,152.16667
2025-01-02 06:00:00,roan,prod_downreg,-0.0
2025-01-02 07:00:00,roan,measured_avl,251.29372
2025-01-02 07:00:00,roan,prod,233.277
2025-01-02 07:00:00,roan,dayahead_reported,80.166664
2025-01-02 07:00:00,roan,prod_downreg,-0.0
2025-01-02 08:00:00,roan,measured_avl,251.68819
2025-01-02 08:00:00,roan,prod,233.619
2025-01-02 08:00:00,roan,dayahead_reported,105.5
2025-01-02 08:00:00,roan,prod_downreg,-0.0
2025-01-02 09:00:00,roan,measured_avl,251.95485
2025-01-02 09:00:00,roan,prod,229.704
2025-01-02 09:00:00,roan,dayahead_reported,133.33333
2025-01-02 09:00:00,roan,prod_downreg,-0.0
2025-01-02 10:00:00,roan,measured_avl,250.068
2025-01-02 10:00:00,roan,prod,231.333
2025-01-02 10:00:00,roan,dayahead_reported,155.0
2025-01-02 10:00:00,roan,prod_downreg,-0.0
2025-01-02 11:00:00,roan,measured_avl,252.0
2025-01-02 11:00:00,roan,prod,237.037
2025-01-02 11:00:00,roan,dayahead_reported,147.33333
2025-01-02 11:00:00,roan,prod_downreg,-0.0
2025-01-02 12:00:00,roan,measured_avl,252.0
2025-01-02 12:00:00,roan,prod,219.99
2025-01-02 12:00:00,roan,dayahead_reported,152.5
2025-01-02 12:00:00,roan,prod_downreg,-0.0
2025-01-02 13:00:00,roan,measured_avl,251.937
2025-01-02 13:00:00,roan,prod,221.646
2025-01-02 13:00:00,roan,dayahead_reported,113.333336
2025-01-02 13:00:00,roan,prod_downreg,-0.0
2025-01-02 14:00:00,roan,measured_avl,252.0
2025-01-02 14:00:00,roan,prod,214.327
2025-01-02 14:00:00,roan,dayahead_reported,124.0
2025-01-02 14:00:00,roan,prod_downreg,-0.0
2025-01-02 15:00:00,roan,measured_avl,252.0
2025-01-02 15:00:00,roan,prod,222.268
2025-01-02 15:00:00,roan,dayahead_reported,114.5
2025-01-02 15:00:00,roan,prod_downreg,-0.0
2025-01-02 16:00:00,roan,measured_avl,252.0
2025-01-02 16:00:00,roan,prod,192.669
2025-01-02 16:00:00,roan,dayahead_reported,92.166664
2025-01-02 16:00:00,roan,prod_downreg,-0.0
2025-01-02 17:00:00,roan,measured_avl,251.90298
2025-01-02 17:00:00,roan,prod,198.421
2025-01-02 17:00:00,roan,dayahead_reported,53.333332
2025-01-02 17:00:00,roan,prod_downreg,-0.0
2025-01-02 18:00:00,roan,measured_avl,252.0
2025-01-02 18:00:00,roan,prod,145.784
2025-01-02 18:00:00,roan,dayahead_reported,57.333332
2025-01-02 18:00:00,roan,prod_downreg,-0.0
2025-01-02 19:00:00,roan,measured_avl,251.552
2025-01-02 19:00:00,roan,prod,206.242
2025-01-02 19:00:00,roan,dayahead_reported,71.0
2025-01-02 19:00:00,roan,prod_downreg,-0.0
2025-01-02 20:00:00,roan,measured_avl,252.0
2025-01-02 20:00:00,roan,prod,203.77
2025-01-02 20:00:00,roan,dayahead_reported,84.833336
2025-01-02 20:00:00,roan,prod_downreg,-0.0
2025-01-02 21:00:00,roan,measured_avl,252.391
2025-01-02 21:00:00,roan,prod,199.342
2025-01-02 21:00:00,roan,dayahead_reported,62.833332
2025-01-02 21:00:00,roan,prod_downreg,-0.0
2025-01-02 22:00:00,roan,measured_avl,251.46428
2025-01-02 22:00:00,roan,prod,235.477
2025-01-02 22:00:00,roan,dayahead_reported,61.666668
2025-01-02 22:00:00,roan,prod_downreg,-0.0
2025-01-02 23:00:00,roan,measured_avl,247.886
2025-01-02 23:00:00,roan,prod,236.976
2025-01-02 23:00:00,roan,dayahead_reported,30.833334
2025-01-02 23:00:00,roan,prod_downreg,-0.0
2025-01-03 00:00:00,roan,measured_avl,249.4456
2025-01-03 00:00:00,roan,prod,212.972
2025-01-03 00:00:00,roan,dayahead_reported,25.833334
2025-01-03 00:00:00,roan,prod_downreg,-0.0
2025-01-03 01:00:00,roan,measured_avl,253.07542
2025-01-03 01:00:00,roan,prod,214.533
2025-01-03 01:00:00,roan,dayahead_reported,7.1666665
2025-01-03 01:00:00,roan,prod_downreg,-0.0
2025-01-03 02:00:00,roan,measured_avl,248.95418
2025-01-03 02:00:00,roan,prod,235.255
2025-01-03 02:00:00,roan,dayahead_reported,11.5
2025-01-03 02:00:00,roan,prod_downreg,-0.0
2025-01-03 03:00:00,roan,measured_avl,245.08774
2025-01-03 03:00:00,roan,prod,232.914
2025-01-03 03:00:00,roan,dayahead_reported,22.5
2025-01-03 03:00:00,roan,prod_downreg,-0.0
2025-01-03 04:00:00,roan,measured_avl,248.4
2025-01-03 04:00:00,roan,prod,206.246
2025-01-03 04:00:00,roan,dayahead_reported,19.666666
2025-01-03 04:00:00,roan,prod_downreg,-0.0
2025-01-03 05:00:00,roan,measured_avl,252.15169
2025-01-03 05:00:00,roan,prod,59.187
2025-01-03 05:00:00,roan,dayahead_reported,42.166668
2025-01-03 05:00:00,roan,prod_downreg,-0.0
2025-01-03 06:00:00,roan,measured_avl,254.78099
2025-01-03 06:00:00,roan,prod,26.143
2025-01-03 06:00:00,roan,dayahead_reported,45.5
2025-01-03 06:00:00,roan,prod_downreg,-0.0
2025-01-03 07:00:00,roan,measured_avl,255.6
2025-01-03 07:00:00,roan,prod,38.741
2025-01-03 07:00:00,roan,dayahead_reported,48.666668
2025-01-03 07:00:00,roan,prod_downreg,-0.0
2025-01-03 08:00:00,roan,measured_avl,255.15643
2025-01-03 08:00:00,roan,prod,21.106
2025-01-03 08:00:00,roan,dayahead_reported,22.166666
2025-01-03 08:00:00,roan,prod_downreg,-0.0
2025-01-03 09:00:00,roan,measured_avl,255.15901
2025-01-03 09:00:00,roan,prod,6.547
2025-01-03 09:00:00,roan,dayahead_reported,10.5
2025-01-03 09:00:00,roan,prod_downreg,-0.0
2025-01-03 10:00:00,roan,measured_avl,255.6
2025-01-03 10:00:00,roan,prod,-0.262
2025-01-03 10:00:00,roan,dayahead_reported,0.6666667
2025-01-03 10:00:00,roan,prod_downreg,-0.0
2025-01-03 11:00:00,roan,measured_avl,253.957
2025-01-03 11:00:00,roan,prod,5.411
