"time","forecast"," "
2025-01-07 14:00:00,dayahead,64.73933
2025-01-07 14:00:00,dayahead,64.38358
2025-01-07 14:00:00,replan,11.356476
2025-01-07 15:00:00,dayahead,60.518322
2025-01-07 15:00:00,dayahead,60.37935
2025-01-07 15:00:00,replan,12.537397
2025-01-07 16:00:00,dayahead,57.41555
2025-01-07 16:00:00,dayahead,57.521492
2025-01-07 16:00:00,replan,11.433356
2025-01-07 17:00:00,dayahead,52.63042
2025-01-07 17:00:00,dayahead,52.624626
2025-01-07 17:00:00,replan,10.034263
2025-01-07 18:00:00,dayahead,42.768578
2025-01-07 18:00:00,dayahead,42.530285
2025-01-07 18:00:00,replan,9.036258
2025-01-07 19:00:00,dayahead,41.260357
2025-01-07 19:00:00,dayahead,40.925293
2025-01-07 19:00:00,replan,8.648154
2025-01-07 20:00:00,dayahead,40.83001
2025-01-07 20:00:00,dayahead,40.333805
2025-01-07 20:00:00,replan,6.3627906
2025-01-07 21:00:00,dayahead,41.918415
2025-01-07 21:00:00,dayahead,41.59621
2025-01-07 21:00:00,replan,3.8532321
2025-01-07 22:00:00,dayahead,35.773304
2025-01-07 22:00:00,dayahead,35.64853
2025-01-07 22:00:00,replan,3.1283555
2025-01-07 23:00:00,dayahead,15.814062
2025-01-07 23:00:00,replan,2.9445627
2025-01-08 00:00:00,dayahead,9.116364
2025-01-08 00:00:00,replan,3.3432603
2025-01-08 01:00:00,dayahead,9.369195
2025-01-08 01:00:00,replan,3.320208
2025-01-08 02:00:00,dayahead,16.357513
2025-01-08 02:00:00,replan,3.4317222
2025-01-08 03:00:00,dayahead,28.2526
2025-01-08 03:00:00,replan,4.99301
2025-01-08 04:00:00,dayahead,36.579914
2025-01-08 04:00:00,replan,4.707927
2025-01-08 05:00:00,dayahead,37.09787
2025-01-08 05:00:00,replan,4.266567
2025-01-08 06:00:00,dayahead,31.123695
2025-01-08 06:00:00,replan,4.4892592
2025-01-08 07:00:00,dayahead,20.712801
2025-01-08 07:00:00,replan,4.728149
2025-01-08 08:00:00,dayahead,14.612503
2025-01-08 08:00:00,replan,4.1958528
2025-01-08 09:00:00,dayahead,12.240019
2025-01-08 09:00:00,replan,4.235487
2025-01-08 10:00:00,dayahead,10.940111
2025-01-08 10:00:00,replan,4.2351356
2025-01-08 11:00:00,dayahead,12.922441
2025-01-08 11:00:00,replan,4.3013806
2025-01-08 12:00:00,dayahead,13.603216
2025-01-08 12:00:00,replan,4.941593
2025-01-08 13:00:00,dayahead,16.430687
2025-01-08 13:00:00,replan,4.300178
2025-01-08 14:00:00,dayahead,21.133224
2025-01-08 14:00:00,replan,4.2739573
2025-01-08 15:00:00,dayahead,22.793602
2025-01-08 15:00:00,replan,5.7974563
2025-01-08 16:00:00,dayahead,23.497627
2025-01-08 16:00:00,replan,6.0822945
2025-01-08 17:00:00,dayahead,22.089888
2025-01-08 17:00:00,replan,4.9602675
2025-01-08 18:00:00,dayahead,24.211275
2025-01-08 18:00:00,replan,4.2582703
2025-01-08 19:00:00,dayahead,20.973902
2025-01-08 19:00:00,replan,4.3103333
2025-01-08 20:00:00,dayahead,16.607359
2025-01-08 20:00:00,replan,3.9333477
2025-01-08 21:00:00,dayahead,15.960288
