"time","park","forecast"," "
2025-01-12 08:00:00,lyckås,replan,23.109137
2025-01-12 09:00:00,lyckås,dayahead,21.944725
2025-01-12 09:00:00,lyckås,replan,19.580006
2025-01-12 10:00:00,lyckås,dayahead,16.584993
2025-01-12 10:00:00,lyckås,replan,14.156883
2025-01-12 11:00:00,lyckås,dayahead,15.255147
2025-01-12 11:00:00,lyckås,replan,10.277665
2025-01-12 12:00:00,lyckås,dayahead,14.87696
2025-01-12 12:00:00,lyckås,replan,7.238404
2025-01-12 13:00:00,lyckås,dayahead,8.261159
2025-01-12 13:00:00,lyckås,replan,5.034462
2025-01-12 14:00:00,lyckås,dayahead,4.2486024
2025-01-12 14:00:00,lyckås,replan,4.3865767
2025-01-12 15:00:00,lyckås,dayahead,6.1856294
2025-01-12 15:00:00,lyckås,replan,4.306055
2025-01-12 16:00:00,lyckås,dayahead,3.827319
2025-01-12 16:00:00,lyckås,replan,5.0276833
2025-01-12 17:00:00,lyckås,dayahead,0.21721448
2025-01-12 17:00:00,lyckås,replan,3.7900393
2025-01-12 18:00:00,lyckås,dayahead,1.3126937
2025-01-12 18:00:00,lyckås,replan,2.0741022
2025-01-12 19:00:00,lyckås,dayahead,0.23939729
2025-01-12 19:00:00,lyckås,replan,0.96102184
2025-01-12 20:00:00,lyckås,dayahead,1.5258633
2025-01-12 20:00:00,lyckås,replan,1.2965708
2025-01-12 21:00:00,lyckås,dayahead,4.2277966
2025-01-12 21:00:00,lyckås,replan,3.9807134
2025-01-12 22:00:00,lyckås,dayahead,7.169732
2025-01-12 22:00:00,lyckås,replan,4.9840074
2025-01-12 23:00:00,lyckås,dayahead,20.234116
2025-01-12 23:00:00,lyckås,replan,15.111998
2025-01-13 00:00:00,lyckås,dayahead,23.602037
2025-01-13 00:00:00,lyckås,replan,31.66834
2025-01-13 01:00:00,lyckås,dayahead,28.610577
2025-01-13 01:00:00,lyckås,replan,45.531704
2025-01-13 02:00:00,lyckås,dayahead,36.14393
2025-01-13 02:00:00,lyckås,replan,46.80203
2025-01-13 03:00:00,lyckås,dayahead,35.64231
2025-01-13 03:00:00,lyckås,replan,47.660583
2025-01-13 04:00:00,lyckås,dayahead,41.909763
2025-01-13 04:00:00,lyckås,replan,49.012005
2025-01-13 05:00:00,lyckås,dayahead,42.265945
2025-01-13 05:00:00,lyckås,replan,52.67822
2025-01-13 06:00:00,lyckås,dayahead,47.914997
2025-01-13 06:00:00,lyckås,replan,54.916424
2025-01-13 07:00:00,lyckås,dayahead,49.93794
2025-01-13 07:00:00,lyckås,replan,55.616688
2025-01-13 08:00:00,lyckås,dayahead,52.38759
2025-01-13 08:00:00,lyckås,replan,55.84765
2025-01-13 09:00:00,lyckås,dayahead,52.433327
2025-01-13 09:00:00,lyckås,replan,55.382957
2025-01-13 10:00:00,lyckås,dayahead,53.512062
2025-01-13 10:00:00,lyckås,replan,54.588413
2025-01-13 11:00:00,lyckås,dayahead,52.505913
2025-01-13 11:00:00,lyckås,replan,54.999763
2025-01-13 12:00:00,lyckås,dayahead,53.15369
2025-01-13 12:00:00,lyckås,replan,54.713676
2025-01-13 13:00:00,lyckås,dayahead,58.5
2025-01-13 13:00:00,lyckås,replan,55.47858
2025-01-13 14:00:00,lyckås,dayahead,55.86153
2025-01-13 14:00:00,lyckås,replan,55.590252
2025-01-13 15:00:00,lyckås,dayahead,58.5
2025-01-13 15:00:00,lyckås,replan,56.502625
2025-01-13 16:00:00,lyckås,dayahead,54.09272
2025-01-13 16:00:00,lyckås,replan,55.19617
2025-01-13 17:00:00,lyckås,dayahead,52.382713
2025-01-13 17:00:00,lyckås,replan,55.613503
2025-01-13 18:00:00,lyckås,dayahead,49.3197
2025-01-13 18:00:00,lyckås,replan,54.645317
2025-01-13 19:00:00,lyckås,dayahead,53.863224
2025-01-13 19:00:00,lyckås,replan,52.802124
2025-01-13 20:00:00,lyckås,dayahead,57.38218
2025-01-13 20:00:00,lyckås,replan,55.394875
2025-01-13 21:00:00,lyckås,dayahead,58.5
2025-01-13 21:00:00,lyckås,replan,55.25265
2025-01-13 22:00:00,lyckås,dayahead,58.048546
2025-01-13 22:00:00,lyckås,replan,55.53972
2025-01-13 23:00:00,lyckås,dayahead,55.47999
2025-01-13 23:00:00,lyckås,replan,55.89383
2025-01-14 00:00:00,lyckås,dayahead,56.24483
2025-01-14 00:00:00,lyckås,replan,56.11534
2025-01-14 01:00:00,lyckås,dayahead,56.236828
2025-01-14 01:00:00,lyckås,replan,56.489098
2025-01-14 02:00:00,lyckås,dayahead,56.322796
2025-01-14 02:00:00,lyckås,replan,56.616802
2025-01-14 03:00:00,lyckås,dayahead,55.95954
2025-01-14 03:00:00,lyckås,replan,55.778446
2025-01-14 04:00:00,lyckås,dayahead,54.20084
2025-01-14 04:00:00,lyckås,replan,55.902187
2025-01-14 05:00:00,lyckås,dayahead,52.72385
2025-01-14 05:00:00,lyckås,replan,55.642838
2025-01-14 06:00:00,lyckås,dayahead,53.19694
2025-01-14 06:00:00,lyckås,replan,54.464237
2025-01-14 07:00:00,lyckås,dayahead,52.774914
2025-01-14 07:00:00,lyckås,replan,53.64352
2025-01-14 08:00:00,lyckås,dayahead,51.927895
2025-01-14 08:00:00,lyckås,replan,39.116932
2025-01-14 09:00:00,lyckås,dayahead,52.088646
2025-01-14 09:00:00,lyckås,replan,38.334732
2025-01-14 10:00:00,lyckås,dayahead,51.8677
2025-01-14 10:00:00,lyckås,replan,37.755867
2025-01-14 11:00:00,lyckås,dayahead,52.0317
2025-01-14 11:00:00,lyckås,replan,39.12066
2025-01-14 12:00:00,lyckås,dayahead,53.30867
2025-01-14 12:00:00,lyckås,replan,40.123955
2025-01-14 13:00:00,lyckås,dayahead,52.76164
2025-01-14 13:00:00,lyckås,replan,40.674465
2025-01-14 14:00:00,lyckås,dayahead,50.52121
2025-01-14 14:00:00,lyckås,replan,38.48728
2025-01-14 15:00:00,lyckås,dayahead,45.928444
2025-01-14 15:00:00,lyckås,replan,33.082
2025-01-14 16:00:00,lyckås,dayahead,41.790318
2025-01-14 16:00:00,lyckås,replan,29.999163
2025-01-14 17:00:00,lyckås,dayahead,31.872057
2025-01-14 17:00:00,lyckås,replan,20.94962
2025-01-14 18:00:00,lyckås,dayahead,25.505325
2025-01-14 18:00:00,lyckås,replan,15.253723
2025-01-14 19:00:00,lyckås,dayahead,19.686268
2025-01-14 19:00:00,lyckås,replan,14.752029
2025-01-14 20:00:00,lyckås,dayahead,14.846614
2025-01-14 20:00:00,lyckås,replan,14.274085
2025-01-14 21:00:00,lyckås,dayahead,9.647622
2025-01-14 21:00:00,lyckås,replan,12.903605
2025-01-14 22:00:00,lyckås,dayahead,8.464685
2025-01-14 22:00:00,lyckås,replan,14.489495
2025-01-14 23:00:00,lyckås,dayahead,15.532618
2025-01-14 23:00:00,lyckås,replan,15.750101
2025-01-15 00:00:00,lyckås,dayahead,17.034534
2025-01-15 00:00:00,lyckås,replan,16.553484
2025-01-15 01:00:00,lyckås,dayahead,18.081388
2025-01-15 01:00:00,lyckås,replan,17.858501
2025-01-15 02:00:00,lyckås,dayahead,13.870999
2025-01-15 02:00:00,lyckås,replan,13.520472
2025-01-15 03:00:00,lyckås,dayahead,11.185951
2025-01-15 03:00:00,lyckås,replan,12.907215
2025-01-15 04:00:00,lyckås,dayahead,5.8751
2025-01-15 04:00:00,lyckås,replan,10.194798
2025-01-15 05:00:00,lyckås,dayahead,4.080167
2025-01-15 05:00:00,lyckås,replan,5.5915465
2025-01-15 06:00:00,lyckås,dayahead,0.3086632
2025-01-15 06:00:00,lyckås,replan,2.1511185
2025-01-15 07:00:00,lyckås,dayahead,2.1126986
2025-01-15 07:00:00,lyckås,replan,0.34591112
2025-01-15 08:00:00,lyckås,dayahead,0.2871437
2025-01-15 08:00:00,lyckås,replan,0.12370228
2025-01-15 09:00:00,lyckås,dayahead,3.340469
2025-01-15 09:00:00,lyckås,replan,0.18324402
2025-01-15 10:00:00,lyckås,dayahead,1.2078325
2025-01-15 10:00:00,lyckås,replan,0.81979465
2025-01-15 11:00:00,lyckås,dayahead,8.0193615
2025-01-15 11:00:00,lyckås,replan,3.9301317
2025-01-15 12:00:00,lyckås,dayahead,15.65862
2025-01-15 12:00:00,lyckås,replan,8.940466
2025-01-15 13:00:00,lyckås,dayahead,24.161133
2025-01-15 13:00:00,lyckås,replan,18.119368
2025-01-15 14:00:00,lyckås,dayahead,28.959764
2025-01-15 14:00:00,lyckås,replan,27.954449
2025-01-15 15:00:00,lyckås,dayahead,35.564327
2025-01-15 15:00:00,lyckås,replan,35.587936
2025-01-15 16:00:00,lyckås,dayahead,42.00569
2025-01-15 16:00:00,lyckås,replan,52.062916
2025-01-15 17:00:00,lyckås,dayahead,46.402973
2025-01-15 17:00:00,lyckås,replan,52.75113
2025-01-15 18:00:00,lyckås,dayahead,48.58575
2025-01-15 18:00:00,lyckås,replan,53.84378
2025-01-15 19:00:00,lyckås,dayahead,49.43992
2025-01-15 19:00:00,lyckås,replan,52.2375
2025-01-15 20:00:00,lyckås,dayahead,49.6607
2025-01-15 20:00:00,lyckås,replan,50.27158
2025-01-15 21:00:00,lyckås,dayahead,49.267162
2025-01-15 21:00:00,lyckås,replan,50.67536
2025-01-15 22:00:00,lyckås,dayahead,50.259068
2025-01-15 22:00:00,lyckås,replan,50.91805
2025-01-15 23:00:00,lyckås,dayahead,49.113026
2025-01-15 23:00:00,lyckås,replan,49.529575
2025-01-16 00:00:00,lyckås,dayahead,46.6217
2025-01-16 00:00:00,lyckås,replan,48.691986
2025-01-16 01:00:00,lyckås,dayahead,45.630802
2025-01-16 01:00:00,lyckås,replan,50.526173
2025-01-16 02:00:00,lyckås,dayahead,49.05221
2025-01-16 02:00:00,lyckås,replan,49.480404
2025-01-16 03:00:00,lyckås,dayahead,48.788948
2025-01-16 03:00:00,lyckås,replan,49.30618
2025-01-16 04:00:00,lyckås,dayahead,47.19951
2025-01-16 04:00:00,lyckås,replan,47.051285
2025-01-16 05:00:00,lyckås,dayahead,45.891346
2025-01-16 05:00:00,lyckås,replan,44.81868
2025-01-16 06:00:00,lyckås,dayahead,42.970863
2025-01-16 06:00:00,lyckås,replan,44.329872
2025-01-16 07:00:00,lyckås,dayahead,40.278255
2025-01-16 07:00:00,lyckås,replan,42.77162
2025-01-16 08:00:00,lyckås,dayahead,34.51937
2025-01-16 08:00:00,lyckås,replan,34.266815
2025-01-16 09:00:00,lyckås,dayahead,33.117943
2025-01-16 09:00:00,lyckås,replan,37.38099
2025-01-16 10:00:00,lyckås,dayahead,32.87081
2025-01-16 10:00:00,lyckås,replan,38.190296
2025-01-16 11:00:00,lyckås,dayahead,39.340385
2025-01-16 11:00:00,lyckås,replan,37.321514
2025-01-16 12:00:00,lyckås,dayahead,43.44072
2025-01-16 12:00:00,lyckås,replan,35.670525
2025-01-16 13:00:00,lyckås,dayahead,48.390995
2025-01-16 13:00:00,lyckås,replan,38.19446
2025-01-16 14:00:00,lyckås,dayahead,48.173515
2025-01-16 14:00:00,lyckås,replan,39.59818
2025-01-16 15:00:00,lyckås,dayahead,52.1793
2025-01-16 15:00:00,lyckås,replan,39.637196
2025-01-16 16:00:00,lyckås,dayahead,49.21539
2025-01-16 16:00:00,lyckås,replan,46.9298
2025-01-16 17:00:00,lyckås,dayahead,46.220757
2025-01-16 17:00:00,lyckås,replan,45.18059
2025-01-16 18:00:00,lyckås,dayahead,44.735336
2025-01-16 18:00:00,lyckås,replan,46.527626
2025-01-16 19:00:00,lyckås,dayahead,45.976513
2025-01-16 19:00:00,lyckås,replan,46.015392
2025-01-16 20:00:00,lyckås,dayahead,42.995148
2025-01-16 20:00:00,lyckås,replan,46.444378
2025-01-16 21:00:00,lyckås,dayahead,38.397915
2025-01-16 21:00:00,lyckås,replan,45.429775
2025-01-16 22:00:00,lyckås,dayahead,36.234474
2025-01-16 22:00:00,lyckås,replan,48.920116
2025-01-16 23:00:00,lyckås,dayahead,45.53591
2025-01-16 23:00:00,lyckås,replan,49.201454
2025-01-17 00:00:00,lyckås,dayahead,46.632694
2025-01-17 00:00:00,lyckås,replan,49.098694
2025-01-17 01:00:00,lyckås,dayahead,51.334995
2025-01-17 01:00:00,lyckås,replan,52.962944
2025-01-17 02:00:00,lyckås,dayahead,51.00812
2025-01-17 02:00:00,lyckås,replan,52.165062
2025-01-17 03:00:00,lyckås,dayahead,50.665974
2025-01-17 03:00:00,lyckås,replan,51.85347
2025-01-17 04:00:00,lyckås,dayahead,50.00245
2025-01-17 04:00:00,lyckås,replan,52.023342
2025-01-17 05:00:00,lyckås,dayahead,49.548122
2025-01-17 05:00:00,lyckås,replan,52.44431
2025-01-17 06:00:00,lyckås,dayahead,49.378242
2025-01-17 06:00:00,lyckås,replan,53.336086
2025-01-17 07:00:00,lyckås,dayahead,48.647495
2025-01-17 07:00:00,lyckås,replan,52.45946
2025-01-17 08:00:00,lyckås,dayahead,51.05705
2025-01-17 08:00:00,lyckås,replan,48.71181
2025-01-17 09:00:00,lyckås,dayahead,51.698116
2025-01-17 09:00:00,lyckås,replan,49.590652
2025-01-17 10:00:00,lyckås,dayahead,50.570908
2025-01-17 10:00:00,lyckås,replan,49.646843
2025-01-17 11:00:00,lyckås,dayahead,52.51527
2025-01-17 11:00:00,lyckås,replan,50.83375
2025-01-17 12:00:00,lyckås,dayahead,53.303677
2025-01-17 12:00:00,lyckås,replan,50.636894
2025-01-17 13:00:00,lyckås,dayahead,56.069733
2025-01-17 13:00:00,lyckås,replan,52.644356
2025-01-17 14:00:00,lyckås,dayahead,54.25815
2025-01-17 14:00:00,lyckås,replan,52.920135
2025-01-17 15:00:00,lyckås,dayahead,50.112473
2025-01-17 15:00:00,lyckås,replan,54.19418
2025-01-17 16:00:00,lyckås,dayahead,53.06218
2025-01-17 16:00:00,lyckås,replan,55.18803
2025-01-17 17:00:00,lyckås,dayahead,53.698734
2025-01-17 17:00:00,lyckås,replan,55.111355
2025-01-17 18:00:00,lyckås,dayahead,55.6207
2025-01-17 18:00:00,lyckås,replan,55.03062
2025-01-17 19:00:00,lyckås,dayahead,58.5
2025-01-17 19:00:00,lyckås,replan,55.345226
2025-01-17 20:00:00,lyckås,dayahead,49.495037
2025-01-17 21:00:00,lyckås,dayahead,46.26654
2025-01-17 21:00:00,lyckås,replan,46.759594
2025-01-17 22:00:00,lyckås,dayahead,52.82178
2025-01-17 22:00:00,lyckås,replan,41.56293
2025-01-17 23:00:00,lyckås,dayahead,40.989346
2025-01-17 23:00:00,lyckås,replan,35.57119
2025-01-18 00:00:00,lyckås,dayahead,27.971498
2025-01-18 00:00:00,lyckås,replan,29.722357
2025-01-18 01:00:00,lyckås,dayahead,22.098078
2025-01-18 01:00:00,lyckås,replan,23.463768
2025-01-18 02:00:00,lyckås,dayahead,8.269771
2025-01-18 02:00:00,lyckås,replan,17.979607
2025-01-18 03:00:00,lyckås,dayahead,14.515231
2025-01-18 03:00:00,lyckås,replan,19.804438
2025-01-18 04:00:00,lyckås,dayahead,14.959156
2025-01-18 04:00:00,lyckås,replan,22.86898
2025-01-18 05:00:00,lyckås,dayahead,21.214651
2025-01-18 05:00:00,lyckås,replan,23.337091
2025-01-18 06:00:00,lyckås,dayahead,25.614952
2025-01-18 06:00:00,lyckås,replan,20.779634
2025-01-18 07:00:00,lyckås,dayahead,27.20925
2025-01-18 07:00:00,lyckås,replan,17.296885
2025-01-18 08:00:00,lyckås,dayahead,26.452988
2025-01-18 08:00:00,lyckås,replan,14.485989
2025-01-18 09:00:00,lyckås,dayahead,22.512873
2025-01-18 09:00:00,lyckås,replan,13.0743475
2025-01-18 10:00:00,lyckås,dayahead,22.69167
2025-01-18 10:00:00,lyckås,replan,11.90462
2025-01-18 11:00:00,lyckås,dayahead,27.30199
2025-01-18 11:00:00,lyckås,replan,10.677936
2025-01-18 12:00:00,lyckås,dayahead,23.967157
2025-01-18 12:00:00,lyckås,replan,10.300995
2025-01-18 13:00:00,lyckås,dayahead,26.22549
2025-01-18 13:00:00,lyckås,replan,11.207854
2025-01-18 14:00:00,lyckås,dayahead,20.611135
2025-01-18 14:00:00,lyckås,replan,15.596458
2025-01-18 15:00:00,lyckås,dayahead,26.715183
2025-01-18 15:00:00,lyckås,replan,17.691103
2025-01-18 16:00:00,lyckås,dayahead,29.855766
2025-01-18 16:00:00,lyckås,replan,19.862608
2025-01-18 17:00:00,lyckås,dayahead,33.428436
2025-01-18 17:00:00,lyckås,replan,22.530022
2025-01-18 18:00:00,lyckås,dayahead,36.707832
2025-01-18 18:00:00,lyckås,replan,23.632698
2025-01-18 19:00:00,lyckås,dayahead,38.23546
2025-01-18 19:00:00,lyckås,replan,22.373941
2025-01-18 20:00:00,lyckås,dayahead,35.934986
2025-01-18 21:00:00,lyckås,dayahead,35.853367
2025-01-18 21:00:00,lyckås,replan,25.510122
2025-01-18 22:00:00,lyckås,dayahead,36.233562
2025-01-18 22:00:00,lyckås,replan,26.063253
2025-01-18 23:00:00,lyckås,dayahead,31.599754
2025-01-18 23:00:00,lyckås,replan,26.141743
2025-01-19 00:00:00,lyckås,dayahead,32.241253
2025-01-19 00:00:00,lyckås,replan,26.645382
2025-01-19 01:00:00,lyckås,dayahead,35.504547
2025-01-19 01:00:00,lyckås,replan,23.741842
2025-01-19 02:00:00,lyckås,dayahead,37.284874
2025-01-19 02:00:00,lyckås,replan,23.834934
2025-01-19 03:00:00,lyckås,dayahead,37.694134
2025-01-19 03:00:00,lyckås,replan,24.242191
2025-01-19 04:00:00,lyckås,dayahead,35.021877
2025-01-19 04:00:00,lyckås,replan,22.267574
2025-01-19 05:00:00,lyckås,dayahead,34.29107
2025-01-19 05:00:00,lyckås,replan,22.713303
2025-01-19 06:00:00,lyckås,dayahead,34.902332
2025-01-19 06:00:00,lyckås,replan,24.212265
2025-01-19 07:00:00,lyckås,dayahead,34.029335
2025-01-19 07:00:00,lyckås,replan,20.11081
2025-01-19 08:00:00,lyckås,dayahead,32.07276
2025-01-19 08:00:00,lyckås,replan,19.168015
2025-01-19 09:00:00,lyckås,dayahead,28.294462
2025-01-19 09:00:00,lyckås,replan,13.807391
2025-01-19 10:00:00,lyckås,dayahead,26.829199
2025-01-19 10:00:00,lyckås,replan,12.503206
2025-01-19 11:00:00,lyckås,dayahead,22.14293
2025-01-19 11:00:00,lyckås,replan,10.505562
2025-01-19 12:00:00,lyckås,dayahead,22.583864
2025-01-19 12:00:00,lyckås,replan,9.170729
2025-01-19 13:00:00,lyckås,dayahead,18.217274
2025-01-19 13:00:00,lyckås,replan,6.9792814
2025-01-19 14:00:00,lyckås,dayahead,13.641144
2025-01-19 14:00:00,lyckås,replan,6.9496503
2025-01-19 15:00:00,lyckås,dayahead,7.9989185
2025-01-19 15:00:00,lyckås,replan,6.940966
2025-01-19 16:00:00,lyckås,dayahead,6.290619
2025-01-19 16:00:00,lyckås,replan,5.9180875
2025-01-19 17:00:00,lyckås,dayahead,5.0372653
2025-01-19 17:00:00,lyckås,replan,3.8099816
2025-01-19 18:00:00,lyckås,dayahead,4.302508
2025-01-19 18:00:00,lyckås,replan,2.8462064
2025-01-19 19:00:00,lyckås,dayahead,3.6832979
2025-01-19 19:00:00,lyckås,replan,2.0367472
2025-01-19 20:00:00,lyckås,dayahead,3.0926785
2025-01-19 21:00:00,lyckås,dayahead,1.5129256
2025-01-19 21:00:00,lyckås,replan,0.1815012
2025-01-19 22:00:00,lyckås,dayahead,0.19702552
2025-01-19 22:00:00,lyckås,replan,0.09869411
2025-01-19 23:00:00,lyckås,dayahead,2.8997416
2025-01-19 23:00:00,lyckås,replan,0.054229073
2025-01-20 00:00:00,lyckås,dayahead,2.1404216
2025-01-20 00:00:00,lyckås,replan,0.05183951
2025-01-20 01:00:00,lyckås,dayahead,1.4405699
2025-01-20 01:00:00,lyckås,replan,0.05971241
2025-01-20 02:00:00,lyckås,dayahead,0.0
2025-01-20 02:00:00,lyckås,replan,0.13242942
2025-01-20 03:00:00,lyckås,dayahead,2.5357988
2025-01-20 03:00:00,lyckås,replan,0.21489386
2025-01-20 04:00:00,lyckås,dayahead,1.8650942
2025-01-20 04:00:00,lyckås,replan,0.5191483
2025-01-20 05:00:00,lyckås,dayahead,2.3989086
2025-01-20 05:00:00,lyckås,replan,0.71555257
2025-01-20 06:00:00,lyckås,dayahead,5.9810305
2025-01-20 06:00:00,lyckås,replan,1.8187667
2025-01-20 07:00:00,lyckås,dayahead,5.4579706
2025-01-20 07:00:00,lyckås,replan,2.7906866
2025-01-20 08:00:00,lyckås,dayahead,3.5172076
2025-01-20 08:00:00,lyckås,replan,2.9003758
2025-01-20 09:00:00,lyckås,dayahead,2.805387
2025-01-20 09:00:00,lyckås,replan,2.922923
2025-01-20 10:00:00,lyckås,dayahead,2.0259275
2025-01-20 10:00:00,lyckås,replan,2.1044872
2025-01-20 11:00:00,lyckås,dayahead,9.057548
2025-01-20 11:00:00,lyckås,replan,1.95223
2025-01-20 12:00:00,lyckås,dayahead,6.594266
2025-01-20 12:00:00,lyckås,replan,2.182096
2025-01-20 13:00:00,lyckås,dayahead,7.270011
2025-01-20 13:00:00,lyckås,replan,3.0292084
2025-01-20 14:00:00,lyckås,dayahead,5.9971294
2025-01-20 14:00:00,lyckås,replan,6.3552384
2025-01-20 15:00:00,lyckås,dayahead,5.68244
2025-01-20 15:00:00,lyckås,replan,9.37193
2025-01-20 16:00:00,lyckås,dayahead,7.4604597
2025-01-20 16:00:00,lyckås,replan,12.312222
2025-01-20 17:00:00,lyckås,dayahead,9.947304
2025-01-20 17:00:00,lyckås,replan,11.081305
2025-01-20 18:00:00,lyckås,dayahead,13.520802
2025-01-20 18:00:00,lyckås,replan,11.51949
2025-01-20 19:00:00,lyckås,dayahead,17.389444
2025-01-20 19:00:00,lyckås,replan,11.759168
2025-01-20 20:00:00,lyckås,dayahead,16.960527
2025-01-20 21:00:00,lyckås,dayahead,17.907553
2025-01-20 21:00:00,lyckås,replan,8.787909
2025-01-20 22:00:00,lyckås,dayahead,15.033132
2025-01-20 22:00:00,lyckås,replan,6.644614
2025-01-20 23:00:00,lyckås,dayahead,10.446023
2025-01-20 23:00:00,lyckås,replan,5.3751016
2025-01-21 00:00:00,lyckås,dayahead,8.610198
2025-01-21 00:00:00,lyckås,replan,4.0471954
2025-01-21 01:00:00,lyckås,dayahead,4.5770364
2025-01-21 01:00:00,lyckås,replan,2.9738553
2025-01-21 02:00:00,lyckås,dayahead,1.5576619
2025-01-21 02:00:00,lyckås,replan,1.8666484
2025-01-21 03:00:00,lyckås,dayahead,4.320431
2025-01-21 03:00:00,lyckås,replan,1.5693117
2025-01-21 04:00:00,lyckås,dayahead,1.2871369
2025-01-21 04:00:00,lyckås,replan,2.996095
2025-01-21 05:00:00,lyckås,dayahead,7.8839326
2025-01-21 05:00:00,lyckås,replan,3.5742855
2025-01-21 06:00:00,lyckås,dayahead,2.1223602
2025-01-21 06:00:00,lyckås,replan,3.4914439
2025-01-21 07:00:00,lyckås,dayahead,6.351145
2025-01-21 07:00:00,lyckås,replan,3.1323977
2025-01-21 08:00:00,lyckås,dayahead,2.514695
2025-01-21 08:00:00,lyckås,replan,3.716039
2025-01-21 09:00:00,lyckås,dayahead,1.5411779
2025-01-21 09:00:00,lyckås,replan,3.4941168
2025-01-21 10:00:00,lyckås,dayahead,3.050301
2025-01-21 10:00:00,lyckås,replan,4.4435244
2025-01-21 11:00:00,lyckås,dayahead,0.88421226
2025-01-21 11:00:00,lyckås,replan,3.5810735
2025-01-21 12:00:00,lyckås,dayahead,2.5647674
2025-01-21 12:00:00,lyckås,replan,6.5176334
2025-01-21 13:00:00,lyckås,dayahead,9.21516
2025-01-21 13:00:00,lyckås,replan,8.8321495
2025-01-21 14:00:00,lyckås,dayahead,10.26054
2025-01-21 14:00:00,lyckås,replan,10.744088
2025-01-21 15:00:00,lyckås,dayahead,11.0703945
2025-01-21 15:00:00,lyckås,replan,10.929001
2025-01-21 16:00:00,lyckås,dayahead,17.12701
2025-01-21 16:00:00,lyckås,replan,11.392542
2025-01-21 17:00:00,lyckås,dayahead,20.042444
2025-01-21 17:00:00,lyckås,replan,16.0246
2025-01-21 18:00:00,lyckås,dayahead,26.247875
2025-01-21 18:00:00,lyckås,replan,19.170235
2025-01-21 19:00:00,lyckås,dayahead,28.597095
2025-01-21 19:00:00,lyckås,replan,22.273441
2025-01-21 20:00:00,lyckås,dayahead,25.258673
2025-01-21 21:00:00,lyckås,dayahead,28.905706
2025-01-21 21:00:00,lyckås,replan,23.199831
2025-01-21 22:00:00,lyckås,dayahead,33.143013
2025-01-21 22:00:00,lyckås,replan,23.221207
2025-01-21 23:00:00,lyckås,dayahead,35.398647
2025-01-21 23:00:00,lyckås,replan,23.917898
2025-01-22 00:00:00,lyckås,dayahead,36.632843
2025-01-22 00:00:00,lyckås,replan,25.012524
2025-01-22 01:00:00,lyckås,dayahead,34.921555
2025-01-22 01:00:00,lyckås,replan,24.540262
2025-01-22 02:00:00,lyckås,dayahead,37.36191
2025-01-22 02:00:00,lyckås,replan,24.298998
2025-01-22 03:00:00,lyckås,dayahead,32.932835
2025-01-22 03:00:00,lyckås,replan,23.423464
2025-01-22 04:00:00,lyckås,dayahead,30.714453
2025-01-22 04:00:00,lyckås,replan,21.140566
2025-01-22 05:00:00,lyckås,dayahead,30.245348
2025-01-22 05:00:00,lyckås,replan,22.864239
2025-01-22 06:00:00,lyckås,dayahead,34.021416
2025-01-22 06:00:00,lyckås,replan,24.051872
2025-01-22 07:00:00,lyckås,dayahead,32.99395
2025-01-22 07:00:00,lyckås,replan,22.537176
2025-01-22 08:00:00,lyckås,dayahead,31.658548
2025-01-22 08:00:00,lyckås,replan,21.352829
2025-01-22 09:00:00,lyckås,dayahead,29.859468
2025-01-22 09:00:00,lyckås,replan,16.14477
2025-01-22 10:00:00,lyckås,dayahead,27.22115
2025-01-22 10:00:00,lyckås,replan,15.7731495
2025-01-22 11:00:00,lyckås,dayahead,28.271715
2025-01-22 11:00:00,lyckås,replan,13.718976
2025-01-22 12:00:00,lyckås,dayahead,25.17275
2025-01-22 12:00:00,lyckås,replan,12.370879
2025-01-22 13:00:00,lyckås,dayahead,21.47019
2025-01-22 13:00:00,lyckås,replan,10.202914
2025-01-22 14:00:00,lyckås,dayahead,19.551779
2025-01-22 14:00:00,lyckås,replan,10.650921
2025-01-22 15:00:00,lyckås,dayahead,17.646072
2025-01-22 15:00:00,lyckås,replan,10.7929945
2025-01-22 16:00:00,lyckås,dayahead,18.465641
2025-01-22 16:00:00,lyckås,replan,12.937437
2025-01-22 17:00:00,lyckås,dayahead,17.19458
2025-01-22 17:00:00,lyckås,replan,14.742282
2025-01-22 18:00:00,lyckås,dayahead,20.887405
2025-01-22 18:00:00,lyckås,replan,14.497973
2025-01-22 19:00:00,lyckås,dayahead,16.894114
2025-01-22 19:00:00,lyckås,replan,13.7702875
2025-01-22 20:00:00,lyckås,dayahead,15.387119
2025-01-22 21:00:00,lyckås,dayahead,16.959602
2025-01-22 21:00:00,lyckås,replan,17.590889
2025-01-22 22:00:00,lyckås,dayahead,13.1591015
2025-01-22 22:00:00,lyckås,replan,17.772356
2025-01-22 23:00:00,lyckås,dayahead,29.68952
2025-01-22 23:00:00,lyckås,replan,22.437428
2025-01-23 00:00:00,lyckås,dayahead,29.346556
2025-01-23 00:00:00,lyckås,replan,26.54433
2025-01-23 01:00:00,lyckås,dayahead,38.0315
2025-01-23 01:00:00,lyckås,replan,33.8199
2025-01-23 02:00:00,lyckås,dayahead,43.926186
2025-01-23 02:00:00,lyckås,replan,35.42822
2025-01-23 03:00:00,lyckås,dayahead,43.34016
2025-01-23 03:00:00,lyckås,replan,37.800407
2025-01-23 04:00:00,lyckås,dayahead,50.92407
