time,park,label,value
2025-01-01 20:00:00,frøya,ws_meteomatics_dayahead,9.5
2025-01-01 21:00:00,frøya,ws_arome_replan,4.4373975
2025-01-01 21:00:00,frøya,ws_meteomatics_replan,8.0
2025-01-01 21:00:00,frøya,ws_arome_dayahead,6.9072385
2025-01-01 21:00:00,frøya,ws_meteomatics_dayahead,9.4
2025-01-01 22:00:00,frøya,ws_arome_replan,7.2508664
2025-01-01 22:00:00,frøya,ws_meteomatics_replan,9.2
2025-01-01 22:00:00,frøya,ws_arome_dayahead,4.7247167
2025-01-01 22:00:00,frøya,ws_meteomatics_dayahead,10.7
2025-01-01 23:00:00,frøya,ws_arome_replan,9.48284
2025-01-01 23:00:00,frøya,ws_meteomatics_replan,11.8
2025-01-01 23:00:00,frøya,ws_arome_dayahead,5.041801
2025-01-01 23:00:00,frøya,ws_meteomatics_dayahead,11.4
2025-01-02 00:00:00,frøya,ws_arome_replan,7.0078406
2025-01-02 00:00:00,frøya,ws_meteomatics_replan,12.4
2025-01-02 00:00:00,frøya,ws_arome_dayahead,6.2495556
2025-01-02 00:00:00,frøya,ws_meteomatics_dayahead,11.0
2025-01-02 01:00:00,frøya,ws_arome_replan,9.782689
2025-01-02 01:00:00,frøya,ws_meteomatics_replan,13.4
2025-01-02 01:00:00,frøya,ws_arome_dayahead,8.580503
2025-01-02 01:00:00,frøya,ws_meteomatics_dayahead,12.4
2025-01-02 02:00:00,frøya,ws_arome_replan,12.551245
2025-01-02 02:00:00,frøya,ws_meteomatics_replan,13.2
2025-01-02 02:00:00,frøya,ws_arome_dayahead,14.211051
2025-01-02 02:00:00,frøya,ws_meteomatics_dayahead,13.9
2025-01-02 03:00:00,frøya,ws_arome_replan,13.24951
2025-01-02 03:00:00,frøya,ws_meteomatics_replan,13.0
2025-01-02 03:00:00,frøya,ws_arome_dayahead,13.117745
2025-01-02 03:00:00,frøya,ws_meteomatics_dayahead,14.1
2025-01-02 04:00:00,frøya,ws_arome_replan,12.397408
2025-01-02 04:00:00,frøya,ws_meteomatics_replan,13.9
2025-01-02 04:00:00,frøya,ws_arome_dayahead,10.861388
2025-01-02 04:00:00,frøya,ws_meteomatics_dayahead,13.7
2025-01-02 05:00:00,frøya,ws_arome_replan,9.887886
2025-01-02 05:00:00,frøya,ws_meteomatics_replan,15.6
2025-01-02 05:00:00,frøya,ws_arome_dayahead,10.970778
2025-01-02 05:00:00,frøya,ws_meteomatics_dayahead,14.0
2025-01-02 06:00:00,frøya,ws_arome_replan,15.36278
2025-01-02 06:00:00,frøya,ws_meteomatics_replan,14.6
2025-01-02 06:00:00,frøya,ws_arome_dayahead,14.004886
2025-01-02 06:00:00,frøya,ws_meteomatics_dayahead,14.7
2025-01-02 07:00:00,frøya,ws_arome_replan,13.821356
2025-01-02 07:00:00,frøya,ws_meteomatics_replan,15.8
2025-01-02 07:00:00,frøya,ws_arome_dayahead,15.51183
2025-01-02 07:00:00,frøya,ws_meteomatics_dayahead,14.9
2025-01-02 08:00:00,frøya,ws_arome_replan,14.222184
2025-01-02 08:00:00,frøya,ws_meteomatics_replan,16.7
2025-01-02 08:00:00,frøya,ws_arome_dayahead,14.852314
2025-01-02 08:00:00,frøya,ws_meteomatics_dayahead,15.5
2025-01-02 09:00:00,frøya,ws_arome_replan,13.729256
2025-01-02 09:00:00,frøya,ws_meteomatics_replan,16.7
2025-01-02 09:00:00,frøya,ws_arome_dayahead,11.515583
2025-01-02 09:00:00,frøya,ws_meteomatics_dayahead,15.3
2025-01-02 10:00:00,frøya,ws_arome_replan,14.304049
2025-01-02 10:00:00,frøya,ws_meteomatics_replan,17.0
2025-01-02 10:00:00,frøya,ws_arome_dayahead,13.580706
2025-01-02 10:00:00,frøya,ws_meteomatics_dayahead,16.0
2025-01-02 11:00:00,frøya,ws_arome_replan,12.038168
2025-01-02 11:00:00,frøya,ws_meteomatics_replan,16.9
2025-01-02 11:00:00,frøya,ws_arome_dayahead,16.978226
2025-01-02 11:00:00,frøya,ws_meteomatics_dayahead,16.7
2025-01-02 12:00:00,frøya,ws_arome_replan,15.192201
2025-01-02 12:00:00,frøya,ws_meteomatics_replan,17.6
2025-01-02 12:00:00,frøya,ws_arome_dayahead,12.286263
2025-01-02 12:00:00,frøya,ws_meteomatics_dayahead,17.3
2025-01-02 13:00:00,frøya,ws_arome_replan,12.409012
2025-01-02 13:00:00,frøya,ws_meteomatics_replan,16.7
2025-01-02 13:00:00,frøya,ws_arome_dayahead,16.253897
2025-01-02 13:00:00,frøya,ws_meteomatics_dayahead,16.2
2025-01-02 14:00:00,frøya,ws_arome_replan,12.034965
2025-01-02 14:00:00,frøya,ws_meteomatics_replan,18.0
2025-01-02 14:00:00,frøya,ws_arome_dayahead,15.609958
2025-01-02 14:00:00,frøya,ws_meteomatics_dayahead,15.6
2025-01-02 15:00:00,frøya,ws_arome_replan,15.082668
2025-01-02 15:00:00,frøya,ws_meteomatics_replan,16.4
2025-01-02 15:00:00,frøya,ws_arome_dayahead,14.792762
2025-01-02 15:00:00,frøya,ws_meteomatics_dayahead,14.7
2025-01-02 16:00:00,frøya,ws_arome_replan,15.977862
2025-01-02 16:00:00,frøya,ws_meteomatics_replan,15.0
2025-01-02 16:00:00,frøya,ws_arome_dayahead,17.212688
2025-01-02 16:00:00,frøya,ws_meteomatics_dayahead,14.5
