time,park,forecast, 
2025-01-11 15:00:00,frøya,dayahead,9.16895
2025-01-11 15:00:00,frøya,replan,27.833862
2025-01-11 16:00:00,frøya,dayahead,12.532603
2025-01-11 16:00:00,frøya,replan,17.327135
2025-01-11 17:00:00,frøya,dayahead,16.62196
2025-01-11 17:00:00,frøya,replan,27.954525
2025-01-11 18:00:00,frøya,dayahead,24.33754
2025-01-11 18:00:00,frøya,replan,23.467522
2025-01-11 19:00:00,frøya,dayahead,24.055471
2025-01-11 19:00:00,frøya,replan,29.088926
2025-01-11 20:00:00,frøya,dayahead,26.047543
2025-01-11 20:00:00,frøya,replan,33.488186
2025-01-11 21:00:00,frøya,dayahead,29.88476
2025-01-11 21:00:00,frøya,replan,34.09136
2025-01-11 22:00:00,frøya,dayahead,34.708866
2025-01-11 22:00:00,frøya,replan,37.424023
2025-01-11 23:00:00,frøya,dayahead,38.91343
2025-01-11 23:00:00,frøya,replan,45.784405
2025-01-12 00:00:00,frøya,dayahead,41.64922
2025-01-12 00:00:00,frøya,replan,45.62656
2025-01-12 01:00:00,frøya,dayahead,39.64366
2025-01-12 01:00:00,frøya,replan,45.51521
2025-01-12 02:00:00,frøya,dayahead,36.4368
2025-01-12 02:00:00,frøya,replan,37.399605
2025-01-12 03:00:00,frøya,dayahead,36.009315
2025-01-12 03:00:00,frøya,replan,41.937496
2025-01-12 04:00:00,frøya,dayahead,36.600407
2025-01-12 04:00:00,frøya,replan,47.718475
2025-01-12 05:00:00,frøya,dayahead,38.59641
2025-01-12 05:00:00,frøya,replan,51.144955
2025-01-12 06:00:00,frøya,dayahead,44.56333
2025-01-12 06:00:00,frøya,replan,53.77966
2025-01-12 07:00:00,frøya,dayahead,46.708786
2025-01-12 07:00:00,frøya,replan,53.95333
2025-01-12 08:00:00,frøya,dayahead,49.240116
2025-01-12 08:00:00,frøya,replan,54.7106
2025-01-12 09:00:00,frøya,dayahead,53.58798
2025-01-12 09:00:00,frøya,replan,54.69291
2025-01-12 10:00:00,frøya,dayahead,52.604053
2025-01-12 10:00:00,frøya,replan,55.240993
2025-01-12 11:00:00,frøya,dayahead,52.133476
2025-01-12 11:00:00,frøya,replan,55.69876
2025-01-12 12:00:00,frøya,dayahead,52.68686
2025-01-12 12:00:00,frøya,replan,55.5996
2025-01-12 13:00:00,frøya,dayahead,52.65289
2025-01-12 13:00:00,frøya,replan,55.4491
2025-01-12 14:00:00,frøya,dayahead,52.282093
2025-01-12 14:00:00,frøya,replan,55.29545
2025-01-12 15:00:00,frøya,dayahead,52.456924
2025-01-12 15:00:00,frøya,replan,55.2658
2025-01-12 16:00:00,frøya,dayahead,52.657627
2025-01-12 16:00:00,frøya,replan,54.727444
2025-01-12 17:00:00,frøya,dayahead,52.478718
2025-01-12 17:00:00,frøya,replan,47.379837
2025-01-12 18:00:00,frøya,dayahead,50.94218
2025-01-12 18:00:00,frøya,replan,39.512695
2025-01-12 19:00:00,frøya,dayahead,51.428123
2025-01-12 19:00:00,frøya,replan,32.761974
2025-01-12 20:00:00,frøya,dayahead,50.69906
2025-01-12 20:00:00,frøya,replan,31.918348
2025-01-12 21:00:00,frøya,dayahead,48.91042
2025-01-12 21:00:00,frøya,replan,26.661196
2025-01-12 22:00:00,frøya,dayahead,41.048374
2025-01-12 22:00:00,frøya,replan,23.586779
2025-01-12 23:00:00,frøya,dayahead,32.75226
2025-01-12 23:00:00,frøya,replan,17.390718
2025-01-13 00:00:00,frøya,dayahead,26.866161
2025-01-13 00:00:00,frøya,replan,13.380631
2025-01-13 01:00:00,frøya,dayahead,26.682251
2025-01-13 01:00:00,frøya,replan,10.330739
2025-01-13 02:00:00,frøya,dayahead,29.591785
2025-01-13 02:00:00,frøya,replan,11.981799
2025-01-13 03:00:00,frøya,dayahead,37.257755
2025-01-13 03:00:00,frøya,replan,13.010561
2025-01-13 04:00:00,frøya,dayahead,47.332157
2025-01-13 04:00:00,frøya,replan,24.999077
2025-01-13 05:00:00,frøya,dayahead,56.51982
2025-01-13 05:00:00,frøya,replan,37.419136
2025-01-13 06:00:00,frøya,dayahead,56.74566
2025-01-13 06:00:00,frøya,replan,48.15515
2025-01-13 07:00:00,frøya,dayahead,56.14438
2025-01-13 07:00:00,frøya,replan,54.195004
2025-01-13 08:00:00,frøya,dayahead,55.453785
2025-01-13 08:00:00,frøya,replan,53.087414
2025-01-13 09:00:00,frøya,dayahead,52.77168
2025-01-13 09:00:00,frøya,replan,47.998756
2025-01-13 10:00:00,frøya,dayahead,51.37106
2025-01-13 10:00:00,frøya,replan,42.673283
2025-01-13 11:00:00,frøya,dayahead,51.35564
2025-01-13 11:00:00,frøya,replan,43.72456
2025-01-13 12:00:00,frøya,dayahead,50.551506
2025-01-13 12:00:00,frøya,replan,33.573822
2025-01-13 13:00:00,frøya,dayahead,50.62642
2025-01-13 13:00:00,frøya,replan,32.39038
2025-01-13 14:00:00,frøya,dayahead,50.445877
2025-01-13 14:00:00,frøya,replan,40.15068
2025-01-13 15:00:00,frøya,dayahead,51.789883
2025-01-13 15:00:00,frøya,replan,52.990173
2025-01-13 16:00:00,frøya,dayahead,54.41691
2025-01-13 16:00:00,frøya,replan,55.175793
2025-01-13 17:00:00,frøya,dayahead,53.988262
2025-01-13 17:00:00,frøya,replan,55.278618
2025-01-13 18:00:00,frøya,dayahead,56.351444
2025-01-13 18:00:00,frøya,replan,28.005882
2025-01-13 19:00:00,frøya,dayahead,56.134407
2025-01-13 19:00:00,frøya,replan,0.0
2025-01-13 20:00:00,frøya,dayahead,56.55749
2025-01-13 20:00:00,frøya,replan,0.0
2025-01-13 21:00:00,frøya,dayahead,56.64457
2025-01-13 21:00:00,frøya,replan,0.0
2025-01-13 22:00:00,frøya,dayahead,56.84425
2025-01-13 22:00:00,frøya,replan,11.267862
2025-01-13 23:00:00,frøya,dayahead,57.29006
2025-01-13 23:00:00,frøya,replan,56.717102
2025-01-14 00:00:00,frøya,dayahead,57.09939
2025-01-14 00:00:00,frøya,replan,56.822422
2025-01-14 01:00:00,frøya,dayahead,57.248756
2025-01-14 01:00:00,frøya,replan,55.49718
2025-01-14 02:00:00,frøya,dayahead,56.41264
2025-01-14 02:00:00,frøya,replan,55.471783
2025-01-14 03:00:00,frøya,dayahead,56.579033
2025-01-14 03:00:00,frøya,replan,55.669
2025-01-14 04:00:00,frøya,dayahead,55.960003
2025-01-14 04:00:00,frøya,replan,30.453615
2025-01-14 05:00:00,frøya,dayahead,55.820015
2025-01-14 05:00:00,frøya,replan,25.12148
2025-01-14 06:00:00,frøya,dayahead,55.564354
2025-01-14 06:00:00,frøya,replan,22.051863
2025-01-14 07:00:00,frøya,dayahead,55.05324
2025-01-14 07:00:00,frøya,replan,40.22515
2025-01-14 08:00:00,frøya,dayahead,55.559006
2025-01-14 08:00:00,frøya,replan,36.190838
2025-01-14 09:00:00,frøya,dayahead,54.512356
2025-01-14 09:00:00,frøya,replan,46.72471
2025-01-14 10:00:00,frøya,dayahead,51.537556
2025-01-14 10:00:00,frøya,replan,37.248898
2025-01-14 11:00:00,frøya,dayahead,44.355736
2025-01-14 11:00:00,frøya,replan,33.483078
2025-01-14 12:00:00,frøya,dayahead,38.738525
2025-01-14 12:00:00,frøya,replan,35.831303
2025-01-14 13:00:00,frøya,dayahead,33.239098
2025-01-14 13:00:00,frøya,replan,36.56237
2025-01-14 14:00:00,frøya,dayahead,37.48821
2025-01-14 14:00:00,frøya,replan,41.299168
2025-01-14 15:00:00,frøya,dayahead,41.619884
2025-01-14 15:00:00,frøya,replan,46.76896
2025-01-14 16:00:00,frøya,dayahead,44.25431
2025-01-14 16:00:00,frøya,replan,48.356655
2025-01-14 17:00:00,frøya,dayahead,45.426044
2025-01-14 17:00:00,frøya,replan,51.782745
2025-01-14 18:00:00,frøya,dayahead,45.414463
2025-01-14 18:00:00,frøya,replan,52.482388
2025-01-14 19:00:00,frøya,dayahead,47.067677
2025-01-14 19:00:00,frøya,replan,54.79616
2025-01-14 20:00:00,frøya,dayahead,49.80431
2025-01-14 20:00:00,frøya,replan,0.0
2025-01-14 21:00:00,frøya,dayahead,53.54487
2025-01-14 21:00:00,frøya,replan,0.0
2025-01-14 22:00:00,frøya,dayahead,53.344032
2025-01-14 22:00:00,frøya,replan,0.0
2025-01-14 23:00:00,frøya,dayahead,55.291412
2025-01-14 23:00:00,frøya,replan,0.0
2025-01-15 00:00:00,frøya,dayahead,55.52363
2025-01-15 00:00:00,frøya,replan,0.0
2025-01-15 01:00:00,frøya,dayahead,55.50605
2025-01-15 01:00:00,frøya,replan,53.644733
2025-01-15 02:00:00,frøya,dayahead,55.27209
2025-01-15 02:00:00,frøya,replan,52.936356
2025-01-15 03:00:00,frøya,dayahead,55.13269
2025-01-15 03:00:00,frøya,replan,52.381317
2025-01-15 04:00:00,frøya,dayahead,55.847847
2025-01-15 04:00:00,frøya,replan,49.384007
2025-01-15 05:00:00,frøya,dayahead,56.399986
2025-01-15 05:00:00,frøya,replan,52.616215
2025-01-15 06:00:00,frøya,dayahead,55.67451
2025-01-15 06:00:00,frøya,replan,55.09538
2025-01-15 07:00:00,frøya,dayahead,54.732784
2025-01-15 07:00:00,frøya,replan,55.702488
2025-01-15 08:00:00,frøya,dayahead,52.46
2025-01-15 08:00:00,frøya,replan,56.145485
2025-01-15 09:00:00,frøya,dayahead,53.499336
2025-01-15 09:00:00,frøya,replan,53.2076
2025-01-15 10:00:00,frøya,dayahead,52.41125
2025-01-15 10:00:00,frøya,replan,44.598656
2025-01-15 11:00:00,frøya,dayahead,53.822193
2025-01-15 11:00:00,frøya,replan,49.548706
2025-01-15 12:00:00,frøya,dayahead,53.692017
2025-01-15 12:00:00,frøya,replan,53.441216
2025-01-15 13:00:00,frøya,dayahead,53.63554
2025-01-15 13:00:00,frøya,replan,53.76572
2025-01-15 14:00:00,frøya,dayahead,53.923996
2025-01-15 14:00:00,frøya,replan,55.080925
2025-01-15 15:00:00,frøya,dayahead,53.471535
2025-01-15 15:00:00,frøya,replan,55.94984
2025-01-15 16:00:00,frøya,dayahead,53.38964
2025-01-15 16:00:00,frøya,replan,56.243
2025-01-15 17:00:00,frøya,dayahead,53.48644
2025-01-15 17:00:00,frøya,replan,54.49066
2025-01-15 18:00:00,frøya,dayahead,50.70344
2025-01-15 18:00:00,frøya,replan,56.6342
2025-01-15 19:00:00,frøya,dayahead,45.785053
2025-01-15 19:00:00,frøya,replan,56.48824
2025-01-15 20:00:00,frøya,dayahead,50.587723
2025-01-15 20:00:00,frøya,replan,55.678413
2025-01-15 21:00:00,frøya,dayahead,54.193108
2025-01-15 21:00:00,frøya,replan,0.0
2025-01-15 22:00:00,frøya,dayahead,54.16537
2025-01-15 22:00:00,frøya,replan,0.0
2025-01-15 23:00:00,frøya,dayahead,53.556297
2025-01-15 23:00:00,frøya,replan,4.6875
2025-01-16 00:00:00,frøya,dayahead,55.045654
2025-01-16 00:00:00,frøya,replan,0.0
2025-01-16 01:00:00,frøya,dayahead,56.0039
2025-01-16 01:00:00,frøya,replan,0.0
2025-01-16 02:00:00,frøya,dayahead,56.28245
2025-01-16 02:00:00,frøya,replan,0.0
2025-01-16 03:00:00,frøya,dayahead,54.20807
2025-01-16 03:00:00,frøya,replan,0.0
2025-01-16 04:00:00,frøya,dayahead,53.843163
2025-01-16 04:00:00,frøya,replan,0.0
2025-01-16 05:00:00,frøya,dayahead,54.248802
2025-01-16 05:00:00,frøya,replan,0.0
2025-01-16 06:00:00,frøya,dayahead,54.145092
2025-01-16 06:00:00,frøya,replan,56.573067
2025-01-16 07:00:00,frøya,dayahead,54.211082
2025-01-16 07:00:00,frøya,replan,56.485847
2025-01-16 08:00:00,frøya,dayahead,54.146965
2025-01-16 08:00:00,frøya,replan,56.020084
2025-01-16 09:00:00,frøya,dayahead,54.965
2025-01-16 09:00:00,frøya,replan,56.745502
2025-01-16 10:00:00,frøya,dayahead,54.31386
2025-01-16 10:00:00,frøya,replan,56.69698
2025-01-16 11:00:00,frøya,dayahead,56.91769
2025-01-16 11:00:00,frøya,replan,56.98282
2025-01-16 12:00:00,frøya,dayahead,56.839993
2025-01-16 12:00:00,frøya,replan,56.98172
2025-01-16 13:00:00,frøya,dayahead,56.916683
2025-01-16 13:00:00,frøya,replan,56.74082
2025-01-16 14:00:00,frøya,dayahead,56.843906
2025-01-16 14:00:00,frøya,replan,56.581223
2025-01-16 15:00:00,frøya,dayahead,56.697453
2025-01-16 15:00:00,frøya,replan,56.451557
2025-01-16 16:00:00,frøya,dayahead,56.821236
2025-01-16 16:00:00,frøya,replan,56.892807
2025-01-16 17:00:00,frøya,dayahead,56.840824
2025-01-16 17:00:00,frøya,replan,56.37177
2025-01-16 18:00:00,frøya,dayahead,56.984936
2025-01-16 18:00:00,frøya,replan,56.11687
2025-01-16 19:00:00,frøya,dayahead,56.45104
2025-01-16 19:00:00,frøya,replan,55.84939
2025-01-16 20:00:00,frøya,dayahead,56.473957
2025-01-16 20:00:00,frøya,replan,56.128742
2025-01-16 21:00:00,frøya,dayahead,56.27971
2025-01-16 21:00:00,frøya,replan,4.1064377
2025-01-16 22:00:00,frøya,dayahead,56.553516
2025-01-16 22:00:00,frøya,replan,0.0
2025-01-16 23:00:00,frøya,dayahead,55.55035
2025-01-16 23:00:00,frøya,replan,0.0
2025-01-17 00:00:00,frøya,dayahead,56.89517
2025-01-17 00:00:00,frøya,replan,0.0
2025-01-17 01:00:00,frøya,dayahead,56.938137
2025-01-17 01:00:00,frøya,replan,0.0
2025-01-17 02:00:00,frøya,dayahead,56.908722
2025-01-17 02:00:00,frøya,replan,0.0
2025-01-17 03:00:00,frøya,dayahead,56.912693
2025-01-17 03:00:00,frøya,replan,0.0
2025-01-17 04:00:00,frøya,dayahead,56.86666
2025-01-17 04:00:00,frøya,replan,0.0
2025-01-17 05:00:00,frøya,dayahead,56.2137
2025-01-17 05:00:00,frøya,replan,0.0
2025-01-17 06:00:00,frøya,dayahead,55.44158
2025-01-17 06:00:00,frøya,replan,0.0
2025-01-17 07:00:00,frøya,dayahead,54.933224
2025-01-17 07:00:00,frøya,replan,27.268494
2025-01-17 08:00:00,frøya,dayahead,54.863163
2025-01-17 08:00:00,frøya,replan,32.02818
2025-01-17 09:00:00,frøya,dayahead,56.44018
2025-01-17 09:00:00,frøya,replan,38.073277
2025-01-17 10:00:00,frøya,dayahead,56.94076
2025-01-17 10:00:00,frøya,replan,52.77849
2025-01-17 11:00:00,frøya,dayahead,57.073597
2025-01-17 11:00:00,frøya,replan,51.078243
2025-01-17 12:00:00,frøya,dayahead,53.291557
2025-01-17 12:00:00,frøya,replan,47.373768
2025-01-17 13:00:00,frøya,dayahead,46.12982
2025-01-17 13:00:00,frøya,replan,44.672363
2025-01-17 14:00:00,frøya,dayahead,47.035076
2025-01-17 14:00:00,frøya,replan,42.36201
2025-01-17 15:00:00,frøya,dayahead,47.527706
2025-01-17 15:00:00,frøya,replan,31.881256
2025-01-17 16:00:00,frøya,dayahead,50.722916
2025-01-17 16:00:00,frøya,replan,22.18732
2025-01-17 17:00:00,frøya,dayahead,54.344326
2025-01-17 17:00:00,frøya,replan,28.069849
2025-01-17 18:00:00,frøya,dayahead,55.20357
2025-01-17 18:00:00,frøya,replan,48.602604
2025-01-17 19:00:00,frøya,dayahead,56.98094
2025-01-17 19:00:00,frøya,replan,54.64504
2025-01-17 20:00:00,frøya,dayahead,56.620106
2025-01-17 21:00:00,frøya,dayahead,56.42649
2025-01-17 21:00:00,frøya,replan,55.57412
2025-01-17 22:00:00,frøya,dayahead,56.18401
2025-01-17 22:00:00,frøya,replan,36.735138
2025-01-17 23:00:00,frøya,dayahead,56.282425
2025-01-17 23:00:00,frøya,replan,8.060177
2025-01-18 00:00:00,frøya,dayahead,55.942154
2025-01-18 00:00:00,frøya,replan,54.760593
2025-01-18 01:00:00,frøya,dayahead,55.72545
2025-01-18 01:00:00,frøya,replan,29.172249
2025-01-18 02:00:00,frøya,dayahead,54.950356
2025-01-18 02:00:00,frøya,replan,0.0
2025-01-18 03:00:00,frøya,dayahead,52.581413
2025-01-18 03:00:00,frøya,replan,0.0
2025-01-18 04:00:00,frøya,dayahead,36.906612
2025-01-18 04:00:00,frøya,replan,0.0
2025-01-18 05:00:00,frøya,dayahead,17.055563
2025-01-18 05:00:00,frøya,replan,0.0
2025-01-18 06:00:00,frøya,dayahead,4.326277
2025-01-18 06:00:00,frøya,replan,9.722186
2025-01-18 07:00:00,frøya,dayahead,1.0243088
2025-01-18 07:00:00,frøya,replan,3.5204222
2025-01-18 08:00:00,frøya,dayahead,5.416858
2025-01-18 08:00:00,frøya,replan,2.8919394
2025-01-18 09:00:00,frøya,dayahead,7.053361
2025-01-18 09:00:00,frøya,replan,5.249687
2025-01-18 10:00:00,frøya,dayahead,11.976564
2025-01-18 10:00:00,frøya,replan,12.4725
2025-01-18 11:00:00,frøya,dayahead,33.94254
2025-01-18 11:00:00,frøya,replan,17.420038
2025-01-18 12:00:00,frøya,dayahead,54.994553
2025-01-18 12:00:00,frøya,replan,28.73493
2025-01-18 13:00:00,frøya,dayahead,57.466293
2025-01-18 13:00:00,frøya,replan,39.311344
2025-01-18 14:00:00,frøya,dayahead,56.57295
2025-01-18 14:00:00,frøya,replan,48.613926
2025-01-18 15:00:00,frøya,dayahead,54.013176
2025-01-18 15:00:00,frøya,replan,48.740963
2025-01-18 16:00:00,frøya,dayahead,55.563
2025-01-18 16:00:00,frøya,replan,52.891888
2025-01-18 17:00:00,frøya,dayahead,54.827927
2025-01-18 17:00:00,frøya,replan,56.482555
2025-01-18 18:00:00,frøya,dayahead,55.437996
2025-01-18 18:00:00,frøya,replan,56.72661
2025-01-18 19:00:00,frøya,dayahead,56.8375
2025-01-18 19:00:00,frøya,replan,56.294273
2025-01-18 20:00:00,frøya,dayahead,57.099777
2025-01-18 21:00:00,frøya,dayahead,56.537376
2025-01-18 21:00:00,frøya,replan,8.31
2025-01-18 22:00:00,frøya,dayahead,56.5172
2025-01-18 22:00:00,frøya,replan,0.0
2025-01-18 23:00:00,frøya,dayahead,56.4595
2025-01-18 23:00:00,frøya,replan,0.0
2025-01-19 00:00:00,frøya,dayahead,57.01976
2025-01-19 00:00:00,frøya,replan,0.0
2025-01-19 01:00:00,frøya,dayahead,57.123165
2025-01-19 01:00:00,frøya,replan,0.0
2025-01-19 02:00:00,frøya,dayahead,57.064716
2025-01-19 02:00:00,frøya,replan,0.0
2025-01-19 03:00:00,frøya,dayahead,56.882404
2025-01-19 03:00:00,frøya,replan,0.0
2025-01-19 04:00:00,frøya,dayahead,56.949894
2025-01-19 04:00:00,frøya,replan,0.0
2025-01-19 05:00:00,frøya,dayahead,56.955105
2025-01-19 05:00:00,frøya,replan,0.0
2025-01-19 06:00:00,frøya,dayahead,56.926483
2025-01-19 06:00:00,frøya,replan,57.004818
2025-01-19 07:00:00,frøya,dayahead,56.917534
2025-01-19 07:00:00,frøya,replan,57.034718
2025-01-19 08:00:00,frøya,dayahead,56.847202
2025-01-19 08:00:00,frøya,replan,56.734684
2025-01-19 09:00:00,frøya,dayahead,56.985264
2025-01-19 09:00:00,frøya,replan,44.101643
2025-01-19 10:00:00,frøya,dayahead,56.694786
2025-01-19 10:00:00,frøya,replan,55.379368
2025-01-19 11:00:00,frøya,dayahead,56.506107
2025-01-19 11:00:00,frøya,replan,53.175217
2025-01-19 12:00:00,frøya,dayahead,55.89037
2025-01-19 12:00:00,frøya,replan,41.79373
2025-01-19 13:00:00,frøya,dayahead,52.965973
2025-01-19 13:00:00,frøya,replan,21.745012
2025-01-19 14:00:00,frøya,dayahead,40.575054
2025-01-19 14:00:00,frøya,replan,15.828601
2025-01-19 15:00:00,frøya,dayahead,9.780665
2025-01-19 15:00:00,frøya,replan,17.812046
2025-01-19 16:00:00,frøya,dayahead,4.4258614
2025-01-19 16:00:00,frøya,replan,10.27432
2025-01-19 17:00:00,frøya,dayahead,11.430015
2025-01-19 17:00:00,frøya,replan,8.104153
2025-01-19 18:00:00,frøya,dayahead,19.297253
2025-01-19 18:00:00,frøya,replan,16.812012
2025-01-19 19:00:00,frøya,dayahead,27.976484
2025-01-19 19:00:00,frøya,replan,20.91244
2025-01-19 20:00:00,frøya,dayahead,39.612175
2025-01-19 21:00:00,frøya,dayahead,44.187954
2025-01-19 21:00:00,frøya,replan,27.165617
2025-01-19 22:00:00,frøya,dayahead,46.735188
2025-01-19 22:00:00,frøya,replan,37.393726
2025-01-19 23:00:00,frøya,dayahead,50.63924
2025-01-19 23:00:00,frøya,replan,35.898827
2025-01-20 00:00:00,frøya,dayahead,49.952694
2025-01-20 00:00:00,frøya,replan,40.599438
2025-01-20 01:00:00,frøya,dayahead,50.56805
2025-01-20 01:00:00,frøya,replan,51.49411
2025-01-20 02:00:00,frøya,dayahead,52.205128
2025-01-20 02:00:00,frøya,replan,53.838108
2025-01-20 03:00:00,frøya,dayahead,53.294495
2025-01-20 03:00:00,frøya,replan,52.48056
2025-01-20 04:00:00,frøya,dayahead,53.311707
2025-01-20 04:00:00,frøya,replan,53.759182
2025-01-20 05:00:00,frøya,dayahead,51.169254
2025-01-20 05:00:00,frøya,replan,52.257225
2025-01-20 06:00:00,frøya,dayahead,34.456226
2025-01-20 06:00:00,frøya,replan,50.589123
2025-01-20 07:00:00,frøya,dayahead,20.13178
2025-01-20 07:00:00,frøya,replan,40.849697
2025-01-20 08:00:00,frøya,dayahead,10.286553
2025-01-20 08:00:00,frøya,replan,27.122477
2025-01-20 09:00:00,frøya,dayahead,15.710608
2025-01-20 09:00:00,frøya,replan,18.383728
2025-01-20 10:00:00,frøya,dayahead,30.440569
2025-01-20 10:00:00,frøya,replan,11.356738
2025-01-20 11:00:00,frøya,dayahead,31.877361
2025-01-20 11:00:00,frøya,replan,9.140117
2025-01-20 12:00:00,frøya,dayahead,27.163973
2025-01-20 12:00:00,frøya,replan,8.494348
2025-01-20 13:00:00,frøya,dayahead,17.548006
2025-01-20 13:00:00,frøya,replan,14.665406
2025-01-20 14:00:00,frøya,dayahead,16.385841
2025-01-20 14:00:00,frøya,replan,13.144263
2025-01-20 15:00:00,frøya,dayahead,14.174384
2025-01-20 15:00:00,frøya,replan,7.254663
2025-01-20 16:00:00,frøya,dayahead,12.062783
2025-01-20 16:00:00,frøya,replan,3.9158235
2025-01-20 17:00:00,frøya,dayahead,9.41371
2025-01-20 17:00:00,frøya,replan,2.8400974
2025-01-20 18:00:00,frøya,dayahead,9.990348
2025-01-20 18:00:00,frøya,replan,3.6522295
2025-01-20 19:00:00,frøya,dayahead,7.9062424
2025-01-20 19:00:00,frøya,replan,1.9507638
2025-01-20 20:00:00,frøya,dayahead,7.875618
2025-01-20 21:00:00,frøya,dayahead,7.0331254
2025-01-20 21:00:00,frøya,replan,3.6220102
2025-01-20 22:00:00,frøya,dayahead,7.761246
2025-01-20 22:00:00,frøya,replan,5.220383
2025-01-20 23:00:00,frøya,dayahead,3.3427353
2025-01-20 23:00:00,frøya,replan,3.820487
2025-01-21 00:00:00,frøya,dayahead,5.467213
2025-01-21 00:00:00,frøya,replan,4.6670837
2025-01-21 01:00:00,frøya,dayahead,5.764145
2025-01-21 01:00:00,frøya,replan,5.640178
2025-01-21 02:00:00,frøya,dayahead,6.036435
2025-01-21 02:00:00,frøya,replan,6.088838
2025-01-21 03:00:00,frøya,dayahead,7.319498
2025-01-21 03:00:00,frøya,replan,6.8337407
2025-01-21 04:00:00,frøya,dayahead,8.314074
2025-01-21 04:00:00,frøya,replan,8.313806
2025-01-21 05:00:00,frøya,dayahead,6.3404064
2025-01-21 05:00:00,frøya,replan,8.675348
2025-01-21 06:00:00,frøya,dayahead,3.1042633
2025-01-21 06:00:00,frøya,replan,6.102295
2025-01-21 07:00:00,frøya,dayahead,1.8977693
2025-01-21 07:00:00,frøya,replan,4.152274
2025-01-21 08:00:00,frøya,dayahead,1.4061866
2025-01-21 08:00:00,frøya,replan,2.7511368
2025-01-21 09:00:00,frøya,dayahead,0.47700974
2025-01-21 09:00:00,frøya,replan,2.485998
2025-01-21 10:00:00,frøya,dayahead,0.26659063
2025-01-21 10:00:00,frøya,replan,1.5084822
2025-01-21 11:00:00,frøya,dayahead,0.07900037
2025-01-21 11:00:00,frøya,replan,1.015399
2025-01-21 12:00:00,frøya,dayahead,0.16618757
2025-01-21 12:00:00,frøya,replan,1.0456473
2025-01-21 13:00:00,frøya,dayahead,0.15433286
2025-01-21 13:00:00,frøya,replan,0.7872292
2025-01-21 14:00:00,frøya,dayahead,1.0166723
2025-01-21 14:00:00,frøya,replan,0.26411453
2025-01-21 15:00:00,frøya,dayahead,1.2634916
2025-01-21 15:00:00,frøya,replan,0.12235318
2025-01-21 16:00:00,frøya,dayahead,1.8329029
2025-01-21 16:00:00,frøya,replan,0.45987988
2025-01-21 17:00:00,frøya,dayahead,1.2601074
2025-01-21 17:00:00,frøya,replan,0.6352318
2025-01-21 18:00:00,frøya,dayahead,0.8551375
2025-01-21 18:00:00,frøya,replan,1.2678117
2025-01-21 19:00:00,frøya,dayahead,0.76874465
2025-01-21 19:00:00,frøya,replan,1.32978
2025-01-21 20:00:00,frøya,dayahead,0.51780885
2025-01-21 21:00:00,frøya,dayahead,0.6050011
2025-01-21 21:00:00,frøya,replan,0.40321088
2025-01-21 22:00:00,frøya,dayahead,0.3306492
2025-01-21 22:00:00,frøya,replan,0.45408344
2025-01-21 23:00:00,frøya,dayahead,3.8114352
2025-01-21 23:00:00,frøya,replan,0.5979468
2025-01-22 00:00:00,frøya,dayahead,3.216037
2025-01-22 00:00:00,frøya,replan,1.3025604
2025-01-22 01:00:00,frøya,dayahead,3.5017674
2025-01-22 01:00:00,frøya,replan,0.723673
2025-01-22 02:00:00,frøya,dayahead,3.3799841
2025-01-22 02:00:00,frøya,replan,1.2430288
2025-01-22 03:00:00,frøya,dayahead,4.265405
2025-01-22 03:00:00,frøya,replan,1.6646788
2025-01-22 04:00:00,frøya,dayahead,1.069023
2025-01-22 04:00:00,frøya,replan,2.726537
2025-01-22 05:00:00,frøya,dayahead,0.19945769
2025-01-22 05:00:00,frøya,replan,3.7901597
2025-01-22 06:00:00,frøya,dayahead,2.078852
2025-01-22 06:00:00,frøya,replan,7.762236
2025-01-22 07:00:00,frøya,dayahead,5.2579575
2025-01-22 07:00:00,frøya,replan,4.7751884
2025-01-22 08:00:00,frøya,dayahead,8.274342
2025-01-22 08:00:00,frøya,replan,3.924395
2025-01-22 09:00:00,frøya,dayahead,6.3744183
2025-01-22 09:00:00,frøya,replan,4.735368
2025-01-22 10:00:00,frøya,dayahead,4.836944
2025-01-22 10:00:00,frøya,replan,3.9077773
2025-01-22 11:00:00,frøya,dayahead,4.4202085
2025-01-22 11:00:00,frøya,replan,4.8107724
2025-01-22 12:00:00,frøya,dayahead,4.1121707
2025-01-22 12:00:00,frøya,replan,5.590213
2025-01-22 13:00:00,frøya,dayahead,4.2236757
2025-01-22 13:00:00,frøya,replan,5.700794
2025-01-22 14:00:00,frøya,dayahead,3.7555315
2025-01-22 14:00:00,frøya,replan,3.0987012
2025-01-22 15:00:00,frøya,dayahead,4.0034404
2025-01-22 15:00:00,frøya,replan,2.3147507
2025-01-22 16:00:00,frøya,dayahead,4.103739
2025-01-22 16:00:00,frøya,replan,2.74975
2025-01-22 17:00:00,frøya,dayahead,6.1030807
2025-01-22 17:00:00,frøya,replan,2.5040004
2025-01-22 18:00:00,frøya,dayahead,7.5755653
2025-01-22 18:00:00,frøya,replan,3.8074634
2025-01-22 19:00:00,frøya,dayahead,7.579407
2025-01-22 19:00:00,frøya,replan,3.904428
2025-01-22 20:00:00,frøya,dayahead,7.470721
2025-01-22 21:00:00,frøya,dayahead,7.4024477
2025-01-22 21:00:00,frøya,replan,3.6804066
